pledged	p l ɛ d͡ʒ d
kittlish	k ɪ t ə l ɪ ʃ
pultaceous	p ʌ l t e ɪ ʃ ə s
liraglutide	l ɪ ɹ æ ɡ l ʊ t a ɪ d
fountain	f a ʊ n t n̩
risorius	ɹ ɪ s ɔ ɹ i ə s
absorptive	æ b s ɔ ɹ p t ɪ v
ascorbate	ə s k ɔː ɹ b e ɪ t
furnished	f ɝ n ɪ ʃ t
geoglyph	d͡ʒ iː ə ɡ l ɪ f
scorpio	s k ɔː ɹ p ɪ o ʊ
billet	b ɪ l ɪ t
url	j u ɑ ɹ ɛ l
glyptology	ɡ l ɪ p t ɒ l ə d͡ʒ i
mascle	m æ s k ə l
berniecrat	b ɝ n i k ɹ æ t
dropped	d ɹ ɑ p t
cricoarytenoidei	k ɹ a ɪ k o ʊ æ ɹ ə t i n ɔ ɪ d i a ɪ
accentual	æ k s ɛ n t͡ʃ u ə l
landover	l æ n d o ʊ v ə ɹ
literature	l ɪ t ɚ t͡ʃ ɚ
anglo	æ ŋ ɡ l o ʊ
polished	p ɑ l ɪ ʃ t
gustable	ɡ ʌ s t ə b ə l
burgeo	b ɜː ɹ d͡ʒ o ʊ
anniversary	æ n ə v ɝ s ə ɹ i
kontor	k ɑ n t ɔ ɹ
crowings	k ɹ o ʊ ɪ ŋ z
biggs	b ɪ ɡ z
volvelle	v ɑ l v ɛ l
gurge	ɡ ɜ ɹ d ʒ
complains	k ə m p l e ɪ n z
worldly	w ɜː ɹ l d l i
thieves	θ iː v z
medalist	m ɛ d ə l ɪ s t
rustacean	ɹ ʌ s t e ɪ ʃ ə n
cork	k ɔ ɹ k
austin	ɔ s t ɪ n
delate	d ə l e ɪ t
attrit	ə t ɹ ɪ t
belly	b ɛ l i
teak	t iː k
question	k w ɛ s t j ə n
theophilus	θ iː ɒ f ɪ l ə s
yangon	j ɑ ŋ ɡ o ʊ n
amma	ʌ m ə
babs	b æ b z
glazes	ɡ l e ɪ z ɪ z
governed	ɡ ə v ɚ n d
anomic	ə n o ʊ m ɪ k
litterateur	l ɪ t ə ɹ ə t ʊ ɚ
revertent	ɹ ɪ v ɜː ɹ t ə n t
hank	h æ ŋ k
pierced	p ɪ ə ɹ s t
tones	t o ʊ n z
vaward	v ɑː w ə d
problemo	p ɹ ɑ b l e ɪ̯ m o ʊ̯
panay	p ə n a ɪ
completely	k ə m p l iː t l i
bulge	b ʊ l d͡ʒ
tender	t ɛ n d ə
debugger	d i b ʌ ɡ ə ɹ
roseate	ɹ o ʊ z i ə t
clotrimazole	k l o ʊ t ɹ a ɪ m ə z o ʊ l
elytron	ɛ l ɪ t ɹ ɒ n
cruised	k ɹ uː z d
newport	n u p ɔ ɹ t
kitty	k ɪ t i
slavi	s l ɑ v i
absurdly	æ b s ɝ d l i
dematerialize	d i m ə t ɪ ɹ i ə l a ɪ z
bears	b ɛ ɹ z
y'ave	j æ v
palingeneses	p æ l ɪ n d͡ʒ ɛ n ə s i z
jarp	d͡ʒ ɑ ɹ p
infringement	ɪ n f ɹ ɪ n d͡ʒ m ə n t
stood	s t ʊ d
changchun	t͡ʃ æ ŋ t͡ʃ ʊ n
presses	p ɹ ɛ s ɪ z
monotreme	m ɒ n ə t ɹ iː m
fluorate	f l o ɹ e ɪ t
catamaran	k æ t ə m ə ɹ æ n
halfness	h æ f n ə s
farcical	f ɑː ɹ s ɪ k ə l
quartet	k w ɔː ɹ t ɛ t
dinorwig	d ɪ n ɔ r w ɪ ɡ
glastonbury	ɡ l æ s t ə n b ɹ i
pigtail	p ɪ ɡ t e ɪ l
invent	ɪ n v ɛ n t
brooke	b ɹ ʊ k
appear	ə p ɪ ɹ
dissertation	d ɪ s ɚ t e ɪ ʃ ə n
problem	p ɹ ɑ b l ə m
khata	k ɑ t ɑ
outburst	a ʊ t b ɝ s t
aknee	ə n iː
trientine	t ɹ a ɪ ɛ n t iː n
rigging	ɹ ɪ ɡ ɪ ŋ
gibbet	d͡ʒ ɪ b ɪ t
kuchen	k u k ə n
whatsoever	h w ʌ t s o ʊ ɛ v ɚ
danicize	d e ɪ n ɪ s a ɪ z
tearful	t ɪ ɹ f ə l
thorough	θ ɜ ɹ o ʊ
adage	æ d ɪ d͡ʒ
handiwork	h æ n d i w ɝ k
emanate	ɛ m ə n e ɪ t
uric	j ʊ ɹ ɪ k
menhaden	m ɛ n h e ɪ d ə n
sokushinbutsu	s ɒ k u ʃ ɪ n b ʊ t s uː
pecuniary	p ə k j u n i ɛ ɹ i
zizania	z ɪ z e ɪ n i ə
haecceitist	h iː k s iː ə t ɪ s t
drawings	d ɹ ɔ ɪ ŋ z
faugh	f ɔː
whacks	w æ k s
bill	b ɪ l
throwendish	θ r ə ʊ ə n d ɪ ʃ
pitjantjatjara	p ɪ t͡ʃ ə n t͡ʃ ə t͡ʃ aː r ə
floyd	f l ɔ ɪ d
thaxted	θ æ k s t ɪ d
bagels	b e ɪ ɡ ə l z
flexed	f l ɛ k s t
suva	s uː v ə
frenchness	f ɹ ɛ n t͡ʃ n ə s
ceremonial	s ɛ ɹ ɪ m o ʊ n i ə l
overweather	ə ʊ v ə ɹ w ɛ ð ə ɹ
maybe	m e ɪ b i
claps	k l æ p s
zooplankton	z o ʊ ə p l æ ŋ k t ə n
sequelae	s ɪ k w iː l i
ravine	ɹ æ v ɪ n
hadder	h æ d ə ɹ
artifice	ɑː ɹ t ɪ f ɪ s
dysprosium	d ɪ s p ɹ o ʊ z i ə m
gymnastics	d͡ʒ ɪ m n æ s t ɪ k s
cameron	k æ m ə ɹ ə n
militiate	m ɪ l ɪ ʃ i e ɪ t
fengqiu	f ʌ ŋ t͡ʃ j o ʊ
try	t ɹ a ɪ
brethren	b ɹ ɛ ð ɹ ə n
impetuous	i m p ɛ t͡ʃ u ə s
eponychium	ɛ p ə n ɪ k i ə m
khedive	k ə d iː v
telepathy	t ə l ɛ p ə θ i
foolings	f uː l ɪ ŋ z
bowtie	b o ʊ t a ɪ
spell	s p ɛ l
celtomania	k ɛ l t o ʊ m e ɪ n i ə
aznavour	ɑː z n ə v ʊ ɚ
mses	m ɪ z ə z
albanian	æ l b e ɪ n i ə n
douchebag	d uː ʃ b æ ɡ
meaningful	m i n ɪ ŋ f ʊ l
bristly	b ɹ ɪ s l i
pavis	p ɑ v ɪ s
rusyn	r uː s ɪ n
marmoset	m ɑ ɹ m ə s ə t
prosodies	p ɹ ɑ s ə d i z
infinitesimal	ɪ n f ɪ n ɪ t ɛ s ɪ m ə l
epicaricacy	ɛ p ɪ k æ ɹ ɪ k ə s i
illabiality	ɪ l e ɪ b i æ l ɪ t i
cumin	k j u m ɪ n
touchy	t ʌ t͡ʃ i
tegmen	t ɛ ɡ m ə n
minigun	m ɪ n i ɡ ʌ n
solum	s o ʊ l ə m
xeriscape	z ɛ ɹ ə s k e ɪ p
illegal	ɪ l i ɡ ə l
accordionist	ə k ɔ ɹ d i ə n ə s t
timur	t ɪ m ʊ ə ɹ
apoaequorin	æ p ə ʊ iː k w ɔː ɹ ɪ n
nunation	n ʌ n e ɪ ʃ n̩
fandub	f æ n d ʌ b
supplying	s ə p l a ɪ ɪ ŋ
barometz	b æ ɹ ə m ɛ t s
viviane	v ɪ v i æ n
altman	ɔː l t m ə n
nagual	n ə ɡ w ɑː l
clutched	k l ʌ t͡ʃ t
sotol	s o ʊ t o ʊ l
sulfolipid	s ʌ l f ə l ɪ p ə d
weeper	w i p ɚ
buckaroo	b ʌ k ə ɹ u
disputatious	d ɪ s p j ə t e ɪ ʃ ə s
illness	ɪ l n ə s
pestling	p ɛ s ə l ɪ ŋ
uncountability	ʌ n k a ʊ n t ə b ɪ l ɪ t i
waterwork	w ɔ t ɚ w ɚ k
fazzolet	f æ z ə l ɛ t
throat	θ ɹ o ʊ t
rutch	ɹ ʊ t͡ʃ
pubes	p j uː b i z
capacify	k ə p æ s ɪ f a ɪ
aliter	æ l ɪ t ɚ
connective	k ə n ɛ k t ɪ v
yarn	j ɑ ɹ n
emma	ɛ m ə
desmond	d ɛ z m ə n d
abrase	ə b ɹ e ɪ z
powldoody	p a ʊ l d uː d i
beads	b iː d z
tokanui	t ɒ k ɑː n uː iː
ruckus	ɹ ʌ k ə s
which've	w ɪ t͡ʃ ə v
prof	p ɹ ɑ f
comprehension	k ɑ m p ɹ ɪ h ɛ n ʃ n̩
diomedes	d a ɪ ə m iː d iː z
snares	s n e ɚ z
eisteddfodau	a ɪ s t ɛ ð v ɒ d a ɪ
diagenesis	d a ɪ ə d͡ʒ ɛ n ə s ɪ s
stallon	s t æ l ə n
pasithea	p ə s ɪ θ ɪ ə
drover	d ɹ o ʊ v ə ɹ
piecemeal	p iː s m iː l
espresso	ɛ k s p ɹ ɛ s o ʊ
nize	n a ɪ z
determinant	d ɪ t ɝ m ɪ n ə n t
recite	ɹ ɪ s a ɪ t
politique	p ɑ l ə t ɪ k
sympiezometer	s ɪ m p i ɪ z ɒ m ɪ t ə
munificence	m j uː n ɪ f ɪ s ə n s
tyranny	t ɪ ɹ ə n i
prequel	p ɹ iː k w ə l
spelunk	s p iː l ʌ ŋ k
garboil	ɡ ɑː ɹ b ɔ ɪ l
cane	k e ɪ n
senioritis	s i n j ɚ ɑ i t ɪ s
tornedalen	t ɔː ɹ n ə d ɑː l ə n
veriest	v ɛ ɹ i ə s t
slack	s l æ k
cruising	k ɹ uː z ɪ ŋ
bacchant	b æ k ə n t
globin	ɡ l ə ʊ b ɪ n
afterward	æ f t ɚ w ɚ d
dotard	d o ʊ t ɑ ɹ d
crimp	k ɹ ɪ m p
animadversion	æ n ɪ m æ d v ɝː ʃ ə n
freshes	f ɹ ɛ ʃ ɪ z
yerkish	j ɜː r k ɪ ʃ
ink	i ŋ k
clotho	k l o ʊ θ o ʊ
roomth	ɹ uː m θ
haskell	h æ s k ə l
trichrome	t ɹ a ɪ k ɹ ə ʊ m
continue	k ə n t ɪ n j uː
straitjacketing	s t ɹ e ɪ t d͡ʒ æ k ɪ t ɪ ŋ
acrolect	æ k ɹ ə l ɛ k t
cast	k æ s t
skeezy	s k iː z i
gift	ɡ ɪ f t
nuxálk	n uː h ɒ l k
tobiano	t ə ʊ b i ɑː n ə ʊ
bins	b ɪ n z
bangalore	b æ ŋ ɡ ə l o ɹ
muntjac	m ʌ n t d͡ʒ æ k
bergsonian	b ɜː ɹ ɡ s ə ʊ n ɪ ə n
kielbasa	k i l b ɑ s ə
ricochetted	ɹ ɪ k ə ʃ ɛ t ɪ d
boughten	b ɔː t ə n
duality	d j uː æ l ɪ t i
ethane	ɛ θ e ɪ n
tucson	t uː s ɒ n
quittor	k w ɪ t ɚ
donnean	d ʌ n i ə n
quadriplegia	k w ɑ d ɹ ɪ p l i d͡ʒ ə
apartheid	ə p ɑ ɹ t a ɪ d
numberous	n ʌ m b ə ɹ ə s
irenic	a ɪ ɹ i n ɪ k
information	ɪ n f ɚ m e ɪ ʃ ə n
tyne	t a ɪ n
stook	s t ʊ k
slowth	s l o ʊ θ
nivolumab	n ɪ v ɒ l j ʊ m æ b
linsheng	l ɪ n ʃ ɛ ŋ
despotat	d ɛ s p ə t æ t
continental	k ɑ n t ɪ n ɛ n t l̩
pressed	p ɹ ɛ s t
richness	ɹ ɪ t͡ʃ n ə s
baggage	b æ ɡ ɪ d͡ʒ
punks	p ʌ ŋ k s
suppawn	s ə p ɔː n
judd	d͡ʒ ʌ d
kumara	k uː m ə ɹ ə
bentwood	b ɛ n t w ʊ d
louth	l a ʊ ð
culminate	k ʌ l m ə n e ɪ t
anaptyxis	æ n ə p t ɪ k s ɪ s
permanence	p ɜ ɹ m ə n ə n s
convinces	k ə n v ɪ n s ɪ z
reservoir	ɹ ɛ z ə ɹ v w ɑ ɹ
wiles	w a ɪ l z
skirl	s k ɜː l
abacate	æ b ə k ɑ t i
leady	l ɛ d i
restful	ɹ ɛ s t f ə l
forgot	f ɚ ɡ ɑ t
elam	iː l ə m
genizah	ɡ ɛ n i z ə
a'n't	æ n t
pudge	p ʌ d͡ʒ
welwood	w ɛ l w ʊ d
miniature	m ɪ n i ə t͡ʃ ə ɹ
overstudious	o ʊ v ɚ s t j uː d i ə s
seriousness	s ɪ ɹ i ə s n ə s
bacup	b e ɪ k ʌ p
esmolol	ɛ z m ə l ɔ l
ily	ɪ l i
sussultatory	s ʌ s ə l t e ɪ t ə ɹ i
deistically	d e ɪ ɪ s t ɪ k l i
pasadena	p æ s ə d iː n ə
horrendous	h ə ɹ ɛ n d ə s
abductor	æ b d ʌ k t ɚ
spic	s p ɪ k
macaulay	m ə k ɔː l i
cooch	k uː t͡ʃ
fran	f ɹ æ n
howdah	h a ʊ d ə
breakdown	b ɹ e ɪ k d a ʊ n
nill	n ɪ l
cnemides	n ɛ m ɪ d iː z
puffling	p ʌ f l ɪ ŋ
ethionamide	ɛ θ a ɪ ɑ n ə m a ɪ d
niobe	n a ɪ o ʊ b i
beneke	b ɛ n ə k i
totality	t o ʊ t æ l ɪ t i
animus	æ n ɪ m ə s
obey	o ʊ b e ɪ
picturesquely	p ɪ k t͡ʃ ə ɹ ɛ s k l i
internally	ɪ n t ɝ n ə l i
galoshes	ɡ ə l ɒ ʃ ɪ z
plaice	p l e ɪ s
kate	k e ɪ t
hypostatize	h a ɪ p ɒ s t ə t a ɪ z
arty	ɑː ɹ t i
abandoner	ə b æ n d ə n ɚ
spetchel	s p e t͡ʃ l
piers	p ɪ ɹ z
shleps	ʃ l ɛ p s
optofluidics	ɑ p t o ʊ f l u ɪ d ɪ k s
brotastic	b ɹ ə ʊ t æ s t ɪ k
seized	s iː z d
hallucinogen	h ə l uː s ɪ n ə d͡ʒ e n
emery	ɛ m ə ɹ i
mylar	m a ɪ l ɑ ɹ
methicilin	m ɛ θ ɪ s ɪ l ɪ n
analgesias	æ n ə l d͡ʒ iː z ɪ ə z
permeable	p ɜː ɹ m i ə b ə l
blokes	b l o ʊ k s
developmentals	d ɪ v ɛ l ə p m ɛ n t ə l z
caused	k ɔ z d
canaigre	k ə n a ɪ ɡ r i
rectum	ɹ ɛ k t ə m
luminescence	l uː m ə n ɛ s ə n s
valuable	v æ l j u ə b l̩
hark	h ɑː ɹ k
blackguard	b l æ ɡ ɚ d
requisite	ɹ ɛ k w ɪ z ɪ t
artificial	ɑː ɹ t ə f ɪ ʃ ə l
dialectician	d a ɪ ə l ɛ k t ɪ ʃ n
misconceit	m ɪ s k ə n s iː t
sowl	s a ʊ l
conclude	k ə n k l uː d
dentro	d ɛ n t ɹ o ʊ
quiche	k iː ʃ
attendment	ə t ɛ n d m ə n t
relentlessness	ɹ ɪ l ɛ n t l ə s n ə s
qataban	k ɑ t ə b ə n
dipstick	d ɪ p s t ɪ k
evapotranspirational	ɪ v æ p o ʊ t ɹ æ n s p ɪ ɹ e ɪ ʃ ə n ə l
manifestation	m æ n ɪ f ə s t e ɪ ʃ ə n
gymnasium	d͡ʒ ɪ m n e ɪ z i ə m
tickets	t ɪ k ɪ t s
synoecious	s ɪ n iː ʃ ə s
dissemination	d ɪ s ɛ m ɪ n e ɪ ʃ ə n
purdah	p ɝ d ə
regulator	ɹ ɛ ɡ j u l e ɪ t ɚ
interfrastically	ɪ n t ɚ f ɹ æ s t ɪ k ʌ l i
saccharide	s æ k ə ɹ a ɪ d
imply	ɪ m p l a ɪ
dipole	d a ɪ p o ʊ l
bulletproof	b ʊ l ɪ t p ɹ uː f
hubby	h ʌ b i
zzzs	z iː z
croggle	k ɹ ɒ ɡ ə l
ectasis	ɛ k t ə s ɪ s
squeenix	s k w iː n ɪ k s
supraclavicular	s u p ɹ ə k l æ v ɪ k j ə l ɚ
kelvin	k ɛ l v ə n
opry	ɒ p ɹ i
disinherit	d ɪ s ɪ n h ɛ ɹ ɪ t
intricate	ɪ n t ɹ ɪ k e ɪ t
israelite	ɪ z ɹ e ɪ ə l a ɪ t
perform	p ɚ f ɔ ɹ m
taciturn	t æ s ɪ t ɝ n
bale	b e ɪ̯ l
armiger	ɑː ɹ m ɪ d͡ʒ ɚ
askance	ə s k æ n s
laryngitis	l ɛ ɹ ɪ n d͡ʒ a ɪ t ɪ s
orinoco	o ʊ ɹ ɪ n o ʊ k o ʊ
virtue	v ɝ t͡ʃ u
pistole	p ɪ s t o ʊ l
malm	m ɑː l m
machinist	m ə ʃ iː n ɪ s t
poise	p ɔ ɪ z
oganesson	o ʊ ɡ ə n ɛ s ɒ n
oneironaut	o ʊ n a ɪ ɹ o ʊ n ɔ t
kakemono	k ɑ k e ɪ m o ʊ n o ʊ
perjury	p ɜː ɹ d͡ʒ ə ɹ i
setup	s ɛ t ʌ p
semeion	s ɪ m a ɪ ɒ n
ululate	j uː l j u l e ɪ t
pizzazz	p ɪ z æ z
cohesive	k o ʊ h iː s ɪ v
avian	e ɪ v i ə n
shocking	ʃ ɑ k ɪ ŋ
wanton	w ɑ n t ə n
cowslip	k a ʊ s l ɪ p
secs	s ɛ k s
walnut	w ɑ l n ə t
painted	p e ɪ n t ɪ d
swadeshi	s w ə d ɛ ʃ i
attire	ə t a ɪ ɚ
permission	p ɚ m ɪ ʃ ə n
besought	b ɪ s ɔː t
poliorcetics	p o ʊ l i ɔ ɹ s ɛ t ɪ k s
astrand	ə s t ɹ æ n d
squirmy	s k w ɝ m i
fungi	f u n d͡ʒ i
incumbent	ɪ n k ʌ m b ə n t
unwittingly	ʌ n w ɪ t ɪ ŋ l i
commitment	k ə m ɪ t m ə n t
madeline	m æ d ə l ɪ n
unmerited	ʌ n m ɛ ɹ ɪ t ɪ d
readily	ɹ ɛ d ɪ l i
eschatology	ɛ s k ə t ɔ l ə d͡ʒ i
desnuda	d ɛ s n u d ɑ
shivering	ʃ ɪ v ə ɹ ɪ ŋ
derich	d i ɹ ɪ t͡ʃ
baulk	b ɔ k
najis	n ɑ d͡ʒ ɪ s
subpoena	s ə p iː n ə
rorty	ɹ ɔː t i
kittitas	k ɪ d ɪ t æ s
longsword	l ɔ ŋ s ɔ ɹ d
hunnish	h ʌ n ɪ ʃ
roaming	ɹ o ʊ m ɪ ŋ
quetiapine	k w ɪ t a ɪ ə p i n
peaceful	p iː s f ə l
leicester	l ɛ s t ɚ
bespawl	b ɪ s p ɔ l
maim	m e ɪ m
adieu	ə d j u
lardiner	l ɑ ɹ d ə n ɚ
flimsy	f l ɪ m z i
pasch	p æ s k
amain	ə m e ɪ n
sandwich	s æ n d w ɪ d͡ʒ
concordant	k ə ŋ k ɔː ɹ d ə n t
hitched	h ɪ t͡ʃ t
reterritorialization	ɹ iː t ɛ ɹ ɪ t ɔː ɹ i ə l a ɪ z e ɪ ʃ ə n
maybach	m a ɪ b ɑː k
keene	k iː n
visceral	v ɪ s ɚ ə l
ratio	ɹ e ɪ ʃ i o ʊ
bolster	b o ʊ l s t ɚ
blin	b l ɪ n
resubject	ɹ iː s ə b d͡ʒ ɛ k t
foist	f ɔ ɪ s t
spirochetolytic	s p a ɪ r o ʊ k i t ə l ɪ t ɪ k
gauge	ɡ e ɪ d͡ʒ
ivanovna	ɪ v æ n ə v n ə
gracilis	ɡ r æ s ə l ɪ s
skein	s k e ɪ n
naively	n a ɪ i v l i
oats	o ʊ t s
slushee	s l ʌ ʃ i
fragility	f ɹ ə d͡ʒ ɪ l ɪ t i
optime	ɒ p t ɪ m e ɪ
enslave	ɪ n s l e ɪ v
figgy	f ɪ ɡ i
prepotent	p ɹ ɪ p o ʊ t ə n t
dinnet	d ɪ n ə t
hummel	h ʌ m ə l
epics	ɛ p ɪ k s
alludes	ə l uː d z
kilton	k ɪ l t ə n
stabilization	s t e ɪ b ə l a ɪ z e ɪ ʃ ə n
cupe	k j u p i
ackee	æ k iː
superinstantaneous	s uː p ɚ ɪ n s t ə n t e ɪ n i ə s
report	ɹ ɪ p ɔ ɹ t
hates	h e ɪ t s
pledging	p l ɛ d͡ʒ ɪ ŋ
reciprocal	ɹ ɪ s ɪ p ɹ ə k ə l
immoved	ɪ m uː v d
sensical	s ɛ n s ɪ k ə l
starven	s t ɑ ɹ v ə n
horrible	h ɒ ɹ ɪ b ə l
pleas	p l iː z
lessen	l ɛ s ə n
firth	f ɝ θ
perf	p ɜː ɹ f
honoree	ɑ n ɚ i
jiggle	d͡ʒ ɪ ɡ ə l
congeniality	k ə n d͡ʒ iː n i æ l ɪ t i
responsiveness	ɹ ɪ s p ɒ n s ɪ v n ɪ s
tanuki	t ɑ n u k i
diiodohydroxyquinoline	d a ɪ a ɪ ə d o ʊ h a ɪ d ɹ ɑ k s ɪ k w ɪ n ə l i n
calmer	k ɑː m ə
unionization	j uː n j ə n a ɪ z e ɪ ʃ ə n
lever	l iː v ɚ
galápagos	ɡ ə l æ p ə ɡ o ʊ s
delirate	d ɛ l ɪ ɹ e ɪ t
jeepney	d͡ʒ iː p n i
lob	l ɒ b
vexillology	v ɛ k s ə l ɑ l ə d͡ʒ i
pittance	p ɪ t ə n s
homeless	h o ʊ m l ə s
grimly	ɡ ɹ ɪ m l i
biokinesis	b a ɪ o ʊ k ɪ n i s ɪ s
cephalopod	s ɛ f a l a p ɑ d
viable	v a ɪ ə b ə l
hizouse	h ɪ z a ʊ s
bathylimnetic	b æ θ i l ɪ m n ɛ t ɪ k
wat	w æː t
diphone	d a ɪ f ə ʊ n
tumbril	t ʌ m b ɹ ɪ l
cockle	k ɒ k l̩
helve	h ɛ l v
airport	ɛ ɹ p ɔ ɹ t
tait	t e ɪ t
misguilt	m ɪ s ɡ ɪ l t
oversevere	ə ʊ v ə s ɪ v ɪ ɹ
trip	t ɹ ɪ p
soup	s u p
tombal	t uː m b ə l
streetlet	s t ɹ iː t l ə t
panipuri	p ɑ n i p ʊ ɹ i
converted	k ə n v ɝ t ɪ d
premarin	p ɹ ɛ m ə ɹ ɪ n
cosmopolite	k ɑ z m ɑ p ə l a ɪ t
bellburns	b ɛ l b ɝ n z
pitchfork	p ɪ t͡ʃ f ɔ ɹ k
matador	m æ t ə d ɔ ɹ
inwit	ɪ n w ɪ t
merde	m ɛː ɹ d
balrog	b æ l ɹ ɑ ɡ
trioecious	t r a ɪ iː ʃ ɪ ə s
feiseanna	f ɛ ʃ ə n ə
jamoke	d͡ʒ ə m ə ʊ k
blasphemy	b l æ s f ə m i
weazen	w iː z ə n
obtain	ə b t e ɪ n
waul	w ɔː l
cuajo	k w a h o
gimble	ɡ ɪ m b ə l
arriving	ə ɹ a ɪ v ɪ ŋ
fascial	f e ɪ ʃ ə l
galwegian	ɡ ɔ l w i d͡ʒ ə n
wenis	j uː n ə s
cannon	k æ n ə n
jbiebs	d͡ʒ e ɪ b i b s
wylie	w a ɪ l i
andersen	æ n d ə ɹ s ə n
aramaic	æ ɹ ə m e i ɪ k
ramification	ɹ æ m ə f ə k e ɪ ʃ ə n
reaction	ɹ i æ k ʃ ə n
belts	b ɛ l t s
rovibrational	ɹ ə ʊ v a ɪ b ɹ e ɪ ʃ ə n ə l
han	h e ɪ n
remigrate	ɹ iː m a ɪ ɡ ɹ e ɪ t
grog	ɡ ɹ ɑ ɡ
grim	ɡ ɹ ɪ m
gravid	ɡ ɹ æ v ɪ d
seeking	s iː k ɪ ŋ
crumple	k ɹ ʌ m p ə l
deluded	d ɪ l uː d ɪ d
hydraulics	h a ɪ d ɹ ɔː l ɪ k s
accelerometer	æ k s ɛ l ə ɹ ɑ m ə t ɚ
phantasm	f æ n t æ z ə m
broiler	b ɹ ɔ ɪ l ɚ
prior	p ɹ a ɪ ɚ
adianoeta	e ɪ d a ɪ ə n ə ʊ iː t ə
sunbathe	s ʌ n b e ɪ ð
montezuma	m ɒ n t ɪ z uː m ə
wench	w ɛ n t͡ʃ
thermometer	θ ɚ m ɑ m ɪ t ɚ
distorted	d ɪ s t ɔ ɹ t ɪ d
holofernes	h ɑː l ə f ɝː n iː z
banes	b e ɪ n z
extensively	ɛ k s t ɛ n s ɪ v l i
missend	m ɪ s s ɛ n d
lingual	l ɪ ŋ ɡ j u ə l
clock	k l ɑ k
anemia	ə n i m i ə
kelleher	k ɛ l ə h ɚ
lumen	l u m ə n
fictional	f ɪ k ʃ ə n ə l
condescending	k ɑ n d ə s ɛ n d ɪ ŋ
krakatoa	k ɹ æ k ə t o ʊ ə
after	æ f t ɚ
besmirch	b ɪ s m ɝː t͡ʃ
handless	h æ n d l ə s
finical	f ɪ n ɪ k ə l
hypospadias	h a ɪ p ə s p e ɪ d i ə s
gloomiest	ɡ l u m i ə s t
utonian	j uː t o ʊ n i ə n
eep	i p
recreancy	ɹ ɛ k ɹ i ə n s i
maftir	m ɑː f t iː ɹ
ratisbon	ɹ æ t ɪ z b ɑ n
todd	t ɑ d
prosecco	p ɹ o ʊ s ɛ k o ʊ
chieftain	t͡ʃ iː f t ə n
convoluted	k ɑ n v ə l u t ə d
bearable	b ɛ ə ɹ ə b ə ɫ
nogai	n o ʊ ɡ a ɪ
ganguro	ɡ ɑː n ɡ u ɹ ə ʊ
effected	ɪ f ɛ k t ɪ d
danwei	d ɑː n w e ɪ
hexapod	h ɛ k s ə p ɑ d
stardom	s t ɑ ɹ d ə m
ortiz	ɔ ɹ t i s
succame	s ə k e ɪ m
obsign	ə b s a ɪ n
climb	k l a ɪ m
swelt	s w ɛ l t
tteokbokki	t ɒ k b ə ʊ k i
silhouette	s ɪ l uː w ɛ t
hope	h o ʊ p
irritated	ɪ ɹ ɪ t e ɪ t ɪ d
faiths	f e ɪ θ s
hettotype	h ɛ t ə t a ɪ p
vaguened	v e ɪ ɡ ə n d
rheumy	ɹ uː m i
adaptable	ə d æ p t ə b ə l
observed	ə b z ɝ v d
