ראשית	ʁ e̞ ʃ i t
מנורה	m e n o ʁ a
כלבלב	k l a v l a v
ארמון	ʔ a r m o n
במקום	b a m a k o m
ביטוח	b i t u a χ
עט	ʔ e t
אהל	a h a l
ייבא	j i b e
ג׳וק	d ʒ u k
הבנה	h a v a n a
נילוס	n i l u s
אחריות	a χ ʁ a j u t
כדאי	k e d a j
יוסף	j o s e f
חפרפרת	χ a f a ʁ p e ʁ e t
עומר	ʕ o m e r
שמימי	ʃ m e j m i
חרדית	χ a ʁ ɛ d i t
אפשר	e f ʃ a ʁ
לנשוב	l i n ʃ o v
שקיעה	ʃ k i j ʕ a
נהר	n a h a ʁ
דבר	d a b a r
חסון	x a s o n
כיסא	k i s e
מוזר	m u z a ʁ
מניין	m i n j a n
רקע	r a k a
מדע	m a d a ʕ
בלשנות	b a l ʃ a n u t
יצחק	j i s ħ a k
חרא	χ a ʁ a
תשובה	t ʃ u v a
ילד	j a l a d
דג	d a ɡ
שמנת	ʃ a m ɛ n ɛ t
רומנית	ʁ ɔ m a n i t
הלכה	h a l a χ a
נמצא	n i m t͡s a
דמות	d m u t
נער	n a ʔ a ʁ
עף	a f
בנה	b a n a
שמואל	ʃ e m u e l
אלייך	ʔ e l a j i χ
בשר	b aː s aː r
פי	p i
בחור	b a ħ u r
אחיינית	ʔ a χ j a n i t
קולני	k o l a n i
טלית	t a l e t
נמלט	n i m l a t
רחוב	r ə ħ oː v
את	e d
ארר	ʔ a ʁ a ʁ
משוש	m a s o s
שית	ʃ i t
חחח	χ a χ a χ a
סיפר	s i p ɛ ʁ
רווקה	r a w w aː q aː
נאבד	n e ʔ e v a d
זהיר	z a h i ʁ
חצות	χ a t͡s o t
לימד	l i m ɛ d
חלם	χ a l a m
אברהם	a v r a h a m
תלוי	t a l u i
דובדבן	d u v d e v a n
כבר	k v a ʁ
שפתיים	s f a t a j i m
תולעת	t o l a ʔ a t
אחות	a χ ɔ t
אגם	a ɡ a m
לדפוק	l i d f ɔ k
יד	j a d
שומר	ʃ o j m e j r
דובאי	d u b a j
סיוט	s i u t
דעה	d e ʔ a
רבץ	ʁ a v a t͡s
עמד	ʕ a m a d
צמח	sˤ eː m æ ħ
ורד	v ɛ ʁ ɛ d
בטוח	b a t u a χ
ציפורה	t s i p o ʁ a
ערבית	a ʁ a v i t
שנה	ʃ a n a
שט	ʃ a t
מחסנית	m a χ s a n i t
מסכת	m a s e χ e t
במו	b e m o
לדרוש	l i d ʁ o ʃ
מדפסת	m a d p e s e t
לשמוע	l i ʃ m o a ʕ
מיני	m i n i
שאלה	ʃ e ʔ e l a
גרב	ɡ e ʁ e v
אויב	o j e v
לשתות	l i ʃ t ɔ t
הוכחה	h o χ a ħ a
אהבה	a h a v a
קטן	k a t a n
שזף	ʃ a z a f
קל	k a l
זיין	z i j e n
דת	d a t
גוף	ɡ u f
אסטרופיזיקה	a s t ʁ o f i z i k a
קח	k a χ
שתל	ʃ a t a l
עזה	a z ɔ
יערות	j ɛ ʕ a ʁ o t
אונסכ״ו	u n e s k o
ספריה	s i f r i j a
חמה	χ a m a
עיוור	i v ɛ ʁ
אבהי	ʔ a v a h i
סדן	s a d a n
איך	ʔ e χ
דברים	d e b a r i m
צפון	sˤ aː ɸ oː n
ירושלים	j e ʁ u ʃ a l a j i m
קדח	k a d a x
אהובה	ʔ a h u v a
פרסה	p a r s a
ראשון	ʁ i ʃ o n
ד״ר	d o k t o ʁ
קום	k u m
מסדרון	m i s d a ʁ o n
משכן	m i ʃ k a n
תאום	t ĕ ʔ o m
דממה	d m a m a
אם	ʔ e m
כנף	k a n a f
מחק	m a χ a k
דפקתי	d a f a k t i
חדש	χ a d a ʃ
דשא	d e ʃ e
הקשיב	h i k ʃ i v
דן	d a n
אורגזמה	ɔ ʁ ɡ a z m a
שיקר	ʃ i k e ʁ
מעליב	m a ʔ a l i v
כן	k a n
אבוס	ʔ e v u s
אות	ɔ s
זבוב	z v u v
לכתוב	l i χ t ɔ v
אבות	ʔ a v o t
שדרן	ʃ a d ʁ a n
גמל	d͡ʒ a mː ɔː l
חיבל	χ i b e l
חנוכייה	χ a n u k i j a
פנס	p a n a s
חלומות	χ a l ɔ m ɔ t
התקוממות	h i t k ɔ m ɛ m u t
תרופה	t ʁ u f a
נבוכדנאצר	n e v u χ a d n ɛ t s a ʁ
חרה	χ a ʁ a
הפרעה	h a f r a ʔ a
אחת	a χ a s
מחבל	m e χ a b e l
מחשב	m a ħ ʃ eː v
טרוריסט	t e ʁ o ʁ i s t
חום	χ o m
ארבעה	a ʁ b a a
צי	t͡s i
מסך	m a s a χ
ממש	m a m a ʃ
צבא	t͡s a v a
בדולח	b d o l a χ
מיכה	m i x a
מקסיקו	m ɛ k s i k ɔ
טג׳יקי	t a d͡ʒ i k i
אבוי	ʔ a v o i
רחוק	ʁ a χ ɔ k
עוגייה	u ɡ i j a
אדם	a d a m
ברכה	b ʁ a χ a
אצבע	ʔ e t͡s b a ʕ
חורפים	χ o ʁ a f i m
לשוני	l e ʃ o n i
חומש	χ u m a ʃ
אדמה	a d a m a
רבקה	r i b q a
עוגה	ʕ u ɡ a
מפעל	m i f ʔ a l
גזל	ɡ a z a l
ברבור	b a ʁ b u ʁ
חם	χ a m
עייף	ʕ a j a f
תפקיד	t a f k i d
בבל	b a v e l
שמש	ʃ e m e ʃ
אקונומיקה	e k o n o m i k a
ישעיהו	j e ʃ a ʕ j a h u
אנגליה	ʔ ŋ ɡ l i j a
אוריגמי	ɔ ʁ i ɡ a m i
שכב	ʃ a χ a v
פעם	p a ʔ a m
גברבר	ɡ v a ʁ v a ʁ
תמונה	t m u n a
לתפור	l i t f o r
גפן	d ʒ æ f æ n
חכם	x u x u m
יריעה	j e ʁ i ʔ a
יוחנן	j o j χ ɔ n ɔ n
יהי	j e h i
מחרתיים	m a ħ o r a t a j i m
חלום	χ a l o m
רוקה	r a w w aː q aː
הודעה	h o d a ʔ a
קרא	k a r a ʔ
שלוף	ʃ a l u f
בהמה	b e h e m a
נקבה	n e k e v a
כולנו	k u l a n u
ירוק	j a ʁ o k
למוד	l a m u d
לבב	l e v a v
יזיז	j a z i z
אדום	a d o m
ישב	j a ʃ a v
צחק	t͡s a χ a k
עמורה	ɣ ɑ m oː r ɑ
כוח	k o a χ
מארב	m a ʔ a ʁ a v
שנקל	ʃ n ɛ k ɛ l
משאית	m a s a ʔ i t
עקשן	ʔ a k ʃ a n
שקר	ʃ e k e r
לקרוא	l i k r o
פלשתינה	p a l e s t i n a
יעל	j a ɛ l
דוד	d a v i d
זמן	z m a n
כך	k a χ
בחייך	b e χ a j a i χ
סקסי	s e k s i
סיפק	s i p ɛ k
לחיים	l e χ a j i m
עובדיה	a w a d i a
כריסטמס	k ʁ i s t m a s
בשל	b ə ʃ e l
עברית	i v r i s
להקה	l a h a k a
צהריים	t͡s a h a ʁ a j i m
שוב	ʃ u v
מחלה	m a χ a l a
אשה	ʔ i ʃ a
משפחה	m i ʃ p a χ a
שקרן	ʃ a k ʁ a n
כרע	k a ʁ a ʕ
סופגנייה	s u f ɡ a n i j a
דיכוי	d i k u j
מיזם	m e ɪ z a m
לפה	l e f o
הומו	h o m o
סוף	s o f
אהב	ɔ h a v
שפם	s a f a m
שבור	ʃ a v u ʁ
לדינו	l a d i n ɔ
שידור	ʃ i d u ʁ
כלל	k a l a l
עשה	u s u
נרטב	n i ʁ t a v
תוכניתן	t o χ n i t a n
לעזאזל	l a ʔ a z a z e l
בית	b a j i t
פין	p i n
אכלה	ʔ o χ l a
דוב	d o v
לקק	l i k e k
דמוקרטיה	d e m o k r a t j a
בייגל	b e j ɡ e l
לספר	l ə s a p e ʁ
חנ״ג	x a n a ɡ
תורה	t o j r ɔ
טורסו	t ɔ ʁ s ɔ
צבעוני	t s i v ʔ o n i
ספרד	s f a ʁ a d
אנוכי	ɔ n o j x i
הזדיין	h i z d a j e n
ארמנית	a ʁ m ɛ n i t
מלון	m a l o n
חיים	x a j i m
אמד	ʔ a m a d
זמזומילה	z i m z u m i l a
תרועה	t a r u ʕ ɔ
לקנות	l i k n ɔ t
אביב	a v i v
התאבד	h i t ʔ a b e d
גבעה	ɡ i v a
עלוב	ʕ a l u v
תשואה	t e s u a
מהפך	m a h a p a χ
באולינג	b a w l i ŋ
גרון	ɡ a ʁ o n
דלקת	d a l e k e t
איגרוף	i ɡ ʁ u f
תיירות	t a j a ʁ u t
דרקון	d a r q o n
עשב	ʔ e s e v
נותן	n o t e n
אחז	a ħ a z
חטף	χ a t a f
חברון	ħ ɛ v r oː n
יפה	j a f a
כולו	k u l o
השפעה	h a ʃ p a ŋ a
כמו	k e m o
זיוה	z i v a
תפירה	t f i ʁ a
קלה	k a l a
איפה	e f o
שנא	s a n e
הפשיט	h i f ʃ i t
ינקות	j a n k u t
עלה	ʔ a l a
מערך	m a ʔ a ʁ a χ
אובדן	ʔ o v d a n
כבוד	k a b o d
כפל	k a f a l
עת	ʔ e t
סמיכות	s m i χ u t
תא	t a
סוס	s u s
פן	p e n
נשמה	n a ʃ m a
אבדון	ʔ a v a d o n
זנה	z a n a
בני	b a n a ɪ
שפשף	ʃ i f ʃ e f
התכוון	h i t k a v e n
הפגין	h i f ɡ i n
אמונה	e m u n a
עץ	e t͡s
בן	b e n
זרג	z é r e ɡ
הוציא	h o t͡s i
צרפתית	t s a ʁ f a t i t
מסעדה	m i s ʔ a d a
שישה	ʃ i ʃ a
רכב	r ɛ χ ɛ v
קיץ	k a j i t s
אף	ʔ a f
טוב	t e i̯ v
פופולרי	p o p u l a ʁ i
תפארת	t i f e ʁ e t
סמכותי	s a m χ u t i
כדי	k e d e
שיבולת	ʃ i b o l e t
משהו	m a ʃ ɛ h u
איבוד	ʔ i b u d
יום	j o m
חמישה	x a m i ʃ a
קש	k a ʃ
סרטון	s i ʁ t o n
דרך	d e ʁ e χ
כולה	k u l a
רציתי	ʁ a t s i t i
מעלה	m a ʕ a l a
הלחם	h e l χ e m
עש	a ʃ
נהג	n a h a ɡ
שובל	ʃ o v a l
עוון	ɔ v ɔ j n
חשוב	ħ a ʃ u b
מצרים	m i t͡s ʁ a j i m
בהכרח	b ə h e χ ʁ a χ
מין	m i n
טראומה	t ʁ a w m a
קוראן	k u ʁ ʔ a n
רדה	ʁ a d a
חרדיים	χ a ʁ ɛ d i m
חברותא	χ a v ʁ u t a
עדן	ʕ a d e n
רוצות	ʁ ɔ t s ɔ t
לינוק	l i n o k
שנאה	s i n ʔ a
מזיק	m a z i k
חורף	χ o ʁ e f
עצים	ʕ e t͡s i m
פלשת	p e l e ʃ e d
אבוב	ʔ a b u v
וכו׳	v ə χ u l e
יסוד	j e s o d
יומולדת	j ɔ m u l ɛ d ɛ t
עור	ɔ ʁ
יהודי	j e h u d i
תיקונצ׳יק	t i k u n t ʃ i k
שמע	ʃ a m a
תפוח	t a p u a χ
עמ׳	ʔ m u d
פרי	p ʁ i
חמש	x a m e ʃ
מלאך	m a l ʔ a χ
תשע	t e j ʃ a
פרוטקציה	p ʁ o t e k t s j a
אבה	ʔ a v a
חבר	x a v e j r
פשלה	f a ʃ l a
אוכל	ʔ o χ e l
ליד	l e j a d
חמישי	χ a m i ʃ i
אסור	a s u ʁ
סמכות	s a m χ u t
הודו	h o d u
הפך	h a f a χ
ספרייה	s i f ʁ i j a
ש״ץ	ʃ a t s
פחדן	p a χ d a n
סדר	s e d e r
ערום	a ʁ u m
עוגות	u ɡ o t
טלפון	t e l e f o n
במהירות	b e m e h i ʁ u t
אב	ʔ a v
הייתה	h a j t a
בדיוק	b e d i j u k
אבן	e v e n
שדה	s a d e
הארץ	h a ʔ a ʁ e t͡s
מ־	m i
רפאל	ʁ a f a ʔ e l
אותיום	o t j o m
סעודה	s e ʔ u d a
מרפק	m a ʁ p ɛ k
נזיר	n a z i r
ברציפות	b ə r ə t s i f u t
ניתוח	n i t u a χ
תשדיר	t a ʃ d i ʁ
שדר	ʃ a d a ʁ
שכינה	ʃ χ i n a
עבד	e v e d
ענן	ʕ a n a n
אָ	a
סתם	s t a m
ללמוד	l i l m o d
בעיה	b a a j a
לה	l a
ייצא	j i t s e
שופכן	ʃ ɔ f χ a n
פטמה	p i t m a
תמנון	t a m n u n
חבל	χ a v a l
גן	ɡ a n
יון	j a v a n
אטמוספירה	a t m ɔ s f ɛ ʁ a
פלסטין	f a l a s t i n
ראש	ʁ ɔ ʃ
שחק	s a χ a k
כותב	k e θ e v
ישיבה	j e ʃ i v a
עצם	e t s e m
מהפכה	m a h a p e χ a
מפסידן	m a f s i d a n
גוי	ɡ o j
כתיבה	k e t i v a
פטל	p e t e l
שכונה	ʃ χ u n a
רקיע	r aː q iː a ʕ
תחת	t a x a s
מרבד	m a ʁ v a d
כנסת	k n e s e t
דיר	d i ʁ
ציון	sˤ i j j oː n
בקע	b a k a
יוכבד	j o χ e v e d
אבהות	ʔ a b a h u t
אבנטים	a v n ɛ t i m
דימם	d i m ɛ m
גלידה	ɡ l i d a
כיוון	k i v e n
בראשית	b e r e ʃ i t
תפוז	t a p u z
ג׳ירפה	d ʒ i ʁ a f a
אסתר	e s t e j r
לא	l o
כסת״ח	k a s t a x
רוצים	ʁ ɔ t s i m
ערב	e ʁ e v
שורש	ʃ o ʁ ɛ ʃ
טרול	t ʁ o l
מלוח	m a l u a χ
שתה	ʃ a t a
חרב	χ e ʁ e v
מתתיהו	m a t i t j a h u
נשבר	n i ʃ b a ʁ
חוה	χ a v a
נגב	n e ɡ e v
פיצה	p i t s a
שמעון	ʃ i m o n
יה	j a h
פרסית	p a ʁ s i t
מרכול	m a ʁ k o l
רווק	r a w w aː q
ביטא	b i t e ʔ
שבעה	ʃ i v ʔ a
פופאי	p o p a j
הועיל	h o ʔ i l
קטון	k a t o n
קולנוע	k o l n o a
ישראל	i s ʁ a ʔ e l
סונכרן	s u n k r a n
חנונית	χ n u n i t
שערה	s a ʔ a ʁ a
חרת	ħ aː r a θ
אחרי	a χ a ʁ e
נשבה	n i ʃ b a
אתה	ʔ a t a
ארכיטקטורה	a r x i t e k t u r a
רמונים	ʁ i m ɔ n i m
שקים	s a k i m
הצטרפות	h i t s t a r f u t
ידע	j a d a
אנציקלופדיה	ɛ n t s i k l ɔ p ɛ d j a
אחד	e χ ɔ d
טג׳יקיסטן	t a d͡ʒ i k i s t a n
ברוך	b a ʁ u χ
אדישות	a d i ʃ u t
רגל	ʁ ɛ ɡ ɛ l
שחיטה	ʃ ə ħ iː tˤ aː
חמץ	ħ a m e sˤ
אמן	a m e n
ארץ	e r e s
שכלול	ʃ i χ l u l
אין	ʔ e n
נפשט	n i f ʃ a t
ארכנופוביה	a ʁ a χ n ɔ f ɔ b j a
אבוד	ʔ a v u d
תרועות	t a r u ʕ œ θ
דולר	d o l a r
ורונה	v e r o n a
מימון	m a j m o n
גנב	d ʒ ɔ n æ v
מהר	m a h e ʁ
