жеднеење	ʒ e d n e e ɲ e
felino	f e l i n o
бурно	b u r n ɔ
argumentat	a r ɡ u m e n t a t
трнливост	t r̩ n l i v ɔ s t
етажерка	ɛ t ɐ ʒ ɛ r k ɐ
repete	r e p e t e
spectru	s p e k t r u
darun	d ɒ r u n
аранжира	a ɾ a n ʒ i ɾ a
tentând	t e n t ɨ n d
уславший	u s ɫ a f ʂ i j
предвесница	p r e d v e s n i t͡s a
veștejim	v e ʃ t e ʒ i m
азербайджан	ɐ z ɛ r b ɐ j d ʒ a n
швейцария	ʃ v ɛ j t͡s a r i j ɐ
вечора	ʋ ɛ t͡ʃ ɔ r ɛ
lipsea	l i p s e̯ a
poklok	p o k l o k
ако	a k ɔ
bocsátana	b o t͡ʃ aː t ɒ n ɒ
töredezettségmentesíthetetlen	t ø r ɛ d ɛ z ɛ t͡ʃː eː ɡ m ɛ n t ɛ ʃ iː t h ɛ t ɛ t l ɛ n
обвивка	ɔ b v i f k a
sfârșiră	s f ɨ r ʃ i r ə
неизделување	n e i z d e ɫ u v a ɲ e
artéria	ɒ r t eː r i j ɒ
олимпиек	a lʲ i m ⁽ʲ ⁾ pʲ i j i k
управителен	u p r a v i t ɛ lʲ ɛ n
protejarăți	p r o t e ʒ a r ə t͡sʲ
botez	b o t e z
vaku	v ɒ k u
съдба	s ɐ d b a
шверца	ʃ v e r t͡s a
мегаліт	m ɪ ɦ ɛ lʲ i t
írisz	iː r i s
abakuszban	ɒ b ɒ k u z b ɒ n
пообедай	p a a bʲ e d a j
высь	v i sʲ
culminai	k u l m i n a j
tați	t a t͡sʲ
лень	lʲ e nʲ
корзна	k o r z n a
завирушка	z ɐ v i r u ʃ k ɐ
győzelem	ɟ øː z ɛ l ɛ m
всъщност	f s ɤ ʃ n o s t
фурфуролу	f u r f u r o ɫ u
верёвке	vʲ i rʲ o f kʲ e
поставимся	p a s t a vʲ i m sʲ a
усмотри	u s m a t rʲ i
низина	n i z i n a
burai	b u r a j
congelai	k o n d͡ʒ e l a j
повтор	p o f t ɔ r
olvasol	o l v ɒ ʃ o l
щастие	ʃ t a s t i ɛ
declarat	d e k l a r a t
akkordot	ɒ kː o r d o t
fie	f i e
немаскирање	n e m a s k i ɾ a ɲ e
мариово	m a r i j ɔ v ɔ
географија	ɡ e ɔ ɡ r a f i j a
întărirăți	ɨ n t ə r i r ə t sʲ
урезавший	u rʲ e z a f ʂ i j
дискусия	d i s k u s i j ɐ
késsel	k eː ʃː ɛ l
візовий	ʋ i z ɔ ʋ ɪ i
bizonyítványt	b i z o ɲ iː t v aː ɲ t
отчужу	a t͡ɕ u ʐ u
індивідуально	i n d ɪ ʋ i d u ɑ lʲ n ɔ
двигают	d vʲ i ɡ a j u t
azeri	a z e rʲ
zsorzsett	ʒ o r ʒ ɛ tː
авіамаяк	ɛ ʋ i ɛ m ɛ j ɑ k
sălbatic	s ə l b a t i k
команда	k ɔ m ɑ n d ɛ
парещ	p a r ɛ ʃ t
гемия	ɡʲ ɛ m i j ɐ
egyezkedik	ɛ ɟː ɛ s k ɛ d i k
abakuszaitok	ɒ b ɒ k u s ɒ j i t o k
kitölt	k i t ø l t
билата	b i ɫ a t ɐ
прочитан	p r ɔ t͡ʃ i t a n
маршрутів	m ɛ r ʃ r u tʲ i u
трезно	t r e z n ɔ
боричкам	b o r i t͡ʃ k ɐ m
психіатрія	p s ɪ x i ɛ tʲ rʲ i j ɛ
ярък	j a r ɐ k
започна	z ɐ p ɔ t͡ʃ n ɐ
адаптери	a d a p t e ɾ i
исцелува	i s t͡s e ɫ u v a
мас	m a s
педериште	p e d e ɾ i ʃ t e
лялька	lʲ ɑ lʲ k ɛ
шумний	ʃ u m n ɪ i
egyetem	ɛ ɟ ɛ t ɛ m
frumosului	f r u m o s u l u j
táplálkozás	t aː p l aː l k o z aː ʃ
засрамен	z a s r a m e n
определителен	o p r ɛ d ɛ lʲ i t ɛ lʲ ɛ n
voi	v o i
devin	d e v i n
багра	b a ɡ r a
изврива	i z v r i v a
прешкрта	p r e ʃ k r̩ t a
брцање	b r̩ t͡s a ɲ e
вляза	v lʲ a z ɐ
гриб	ɦ r ɪ b
сценарий	s t͡s ɛ n a r i
автобальзам	ɛ u t ɔ b ɛ lʲ z ɑ m
legzseniálisabb	l ɛ ɡ ʒ ɛ n i j aː l i ʃ ɒ bː
фактурира	f a k t u r i ɾ a
фоки	f ɔ k i
разговорись	r a z ɡ a v a rʲ i sʲ
датувати	d ɛ t u ʋ ɑ t ɪ
имала	i m a ɫ ɐ
legszentimentálisabb	l ɛ k s ɛ n t i m ɛ n t aː l i ʃ ɒ bː
величавост	v ɛ lʲ i t͡ʃ a v o s t
бодрост	b ɔ d r ɔ s t
дињи	d i ɲ i
ами	ɐ m i
néző	n eː z øː
падарче	p a d a r t͡ʃ e
написати	n ɛ p ɪ s ɑ t ɪ
прочут	p r o t͡ʃ u t
felkészülést	f ɛ l k eː s y l eː ʃ t
opriți	o p r i t͡sʲ
ellentételezése	ɛ lː ɛ n t eː t ɛ l ɛ z eː ʃ ɛ
панікерство	p ɛ nʲ i k ɛ r s t ʋ ɔ
меѓународно	m e ɟ u n a ɾ ɔ d n ɔ
выписало	v i pʲ i s a ɫ a
оспариваете	a s p a rʲ i v a j i tʲ e
заклопи	z a k ɫ ɔ p i
mâncaserăm	m ɨ n k a s e r ə m
ожина	ɔ ʒ ɪ n ɛ
присягнувши	p rʲ i sʲ i ɡ n u f ʂ i
ámenek	aː m ɛ n ɛ k
buca	b u k a
туземцами	t u zʲ e m t͡s a mʲ i
салон	s a ɫ ɔ n
обсъждам	o p s ɤ ʒ d ɐ m
батько	b ɑ tʲ k ɔ
пригревающий	p rʲ i ɡ rʲ i v a j u ɕː i j
выпрямлявшийся	v i p rʲ i m lʲ a f ʂ i j sʲ a
szájgarat	s aː j ɡ ɒ r ɒ t
глави	ɡ ɫ a v i
ignorase	i ɡ n o r a s e
задумчивостями	z a d u m t͡ɕ i v a sʲ tʲ a mʲ i
bulgărească	b u l ɡ ə r e̯ a s k ə
змусити	z m u s ɪ t ɪ
periferiális	p ɛ r i f ɛ r i j aː l i ʃ
érkeznek	eː r k ɛ z n ɛ k
gemu	d͡ʒ e m u
анатомія	ɛ n ɛ t ɔ m i j ɛ
sângeros	s ɨ n d͡ʒ e r o s
мовознавство	m ɔ ʋ ɔ z n ɑ u s t ʋ ɔ
самоконтроль	s a m a k a n t r o lʲ
дислокація	d ɪ s ɫ ɔ k ɑ t͡sʲ i j ɛ
естонски	ɛ s t ɔ n s kʲ i
бакарисува	b a k a r i s u v a
сетованию	sʲ e t a v a nʲ i j u
скло	s k ɫ ɔ
стишување	s t i ʃ u v a ɲ e
моя	m ɔ j ɐ
клавіатурах	k ɫ ɛ ʋ i ɛ t u r ɛ x
huso	h u s o
îmbunătățiși	ɨ m b u n ə t ə t s i ʃʲ
közepette	k ø z ɛ p ɛ tː ɛ
употребляюсь	u p a t rʲ i b lʲ a j u sʲ
трга	t r̩ ɡ a
аерометър	a ɛ r o m ɛ t ɐ r
crezi	k r e zʲ
прислухатися	p r ɪ s ɫ u x ɛ t ɪ sʲ ɛ
поет	p ɔ ɛ t
betöltött	b ɛ t ø l t ø tː
eredmények	ɛ r ɛ d m eː ɲ ɛ k
alaktanaik	ɒ l ɒ k t ɒ n ɒ j i k
detonai	d e t o n a j
negam	n e ɡ a m
veszteségek	v ɛ s t ɛ ʃ eː ɡ ɛ k
кражба	k r a ʒ b ɐ
halála	h ɒ l aː l ɒ
хирургичен	xʲ i r u r ɡʲ i t͡ʃ ɛ n
кисело	kʲ i s ɛ ɫ o
gesztus	ɡ ɛ s t u ʃ
státus	ʃ t aː t u ʃ
карам	k a r ɐ m
hazudj	h ɒ z u ɟː
lábközépcsont	l aː p k ø z eː p t͡ʃ o n t
дръвце	d r ɐ f t͡s ɛ
ресторанчик	rʲ i s t a r a nʲ t͡ɕ i k
автоматично	ɛ u t ɔ m ɛ t ɪ t͡ʃ n ɔ
követelőbb	k ø v ɛ t ɛ l øː bː
fejjed	f ɛ jː ɛ d
словниками	s ɫ ɔ u n ɪ k ɑ m ɪ
бетономішалка	b ɪ t ɔ n ɔ m i ʃ ɑ ɫ k ɛ
пригода	p r i ɡ ɔ d a
повярвам	p o vʲ a r v ɐ m
виразний	ʋ ɪ r ɑ z n ɪ i
сретя	s r ɛ tʲ ɐ
кровавленный	k r a v a v lʲ i n i j
поема	p o ɛ m ɐ
articulat	a r t i k u l a t
податок	p ɔ d a t ɔ k
алвеоларен	a ɫ v e ɔ ɫ a ɾ e n
уличен	u l i t͡ʃ e n
подводники	p a d v o dʲ nʲ i kʲ i
выявишься	v i j i vʲ i ʂ sʲ a
трансплантації	t r ɛ n s p ɫ ɛ n t ɑ t͡sʲ i j i
мирнотија	m i r n ɔ t i j a
умиришь	u mʲ i rʲ i ʂ
несоблечен	n e s ɔ b l e t͡ʃ e n
întristaserăm	ɨ n t r i s t a s e r ə m
sănătos	s ə n ə t o s
проложивши	p r a ɫ a ʐ i f ʂ i
ютия	j u t i j ɐ
спричинювати	s p r ɪ t͡ʃ ɪ nʲ u ʋ ɛ t ɪ
узаконявахте	u z ɐ k o nʲ a v ɐ x t ɛ
tárak	t aː r ɒ k
обмежень	ɔ b m ɛ ʒ ɪ nʲ
бивол	b i v ɔ ɫ
katedrálisok	k ɒ t ɛ d r aː l i ʃ o k
свидетелство	s v i d e t e ɫ s t v ɔ
formarăm	f o r m a r ə m
caracter	k a r a k t e r
исчашен	i ʃ t͡ʃ a ʃ e n
anarhistă	a n a r h i s t ə
корем	k o r ɛ m
наркомтяжпром	n a r k a m tʲ i ʂ p r o m
кривавий	k r ɪ ʋ ɑ ʋ ɪ i
rézzel	r eː zː ɛ l
поняття	p ɔ nʲ ɑ tʲ ɛ
талый	t a ɫ i j
отдохнувший	a d a x n u f ʂ i j
власті	ʋ ɫ ɑ sʲ tʲ i
покрученный	p a k r u t͡ɕ i n i j
repülők	r ɛ p y l øː k
затвореничка	z a t v ɔ r e n i t͡ʃ k a
ястреб	j a s t r ɛ p
eszcájg	ɛ s t͡s aː j ɡ
vampiri	v a m p i rʲ
запленување	z a p l e n u v a ɲ e
сочен	s ɔ t͡ʃ ɛ n
șantajau	ʃ a n t a ʒ a w
неформальний	n ɪ f ɔ r m ɑ lʲ n ɪ i
личба	lʲ i d͡ʒ b ɐ
живинарски	ʒ i v i n a r s k i
благ	b ɫ a k
покраински	p ɔ k r a i n s k i
открия	o t k r i j ɐ
корпусом	k o r p u s a m
сьомий	sʲ ɔ m ɪ i
забудусь	z a b u d u sʲ
füröszt	f y r ø s t
слон	s ɫ ɔ n
незамінність	n ɪ z ɛ m i nʲ i sʲ tʲ
микросхемы	mʲ i k r a s xʲ e m i
положение	p o ɫ o ʒ ɛ n i ɛ
узакони	u z a k ɔ n i
албанія	ɛ ɫ b ɑ nʲ i j ɛ
organizase	o r ɡ a n i z a s e
прегиня	p r ɛ ɡʲ i nʲ ɐ
облупливаются	a b ɫ u p lʲ i v a j u t͡s a
затрпа	z a t r̩ p a
tudomások	t u d o m aː ʃ o k
oldaladat	o l d ɒ l ɒ d ɒ t
страх	s t r ɑ x
управувачи	u p r a v u v a t͡ʃ i
бъдеш	b ɤ d ɛ ʃ
вой	v ɔ j
конфлікт	k ɔ n f lʲ i k t
csinálj	t͡ʃ i n aː jː
розчарування	r ɔ ʒ t͡ʃ ɛ r u ʋ ɑ nʲ ɛ
sexualelor	s e k s u a l e l o r
епентеза	e p e n t e z a
легла	lʲ ɛ ɡ ɫ a
urez	u r e z
стогами	s t a ɡ a mʲ i
чахотке	t͡ɕ i x o t kʲ e
наличие	n ɐ lʲ i t͡ʃ i ɛ
азот	ɐ z ɔ t
frecaseră	f r e k a s e r ə
comparat	k o m p a r a t
искорне	i s k ɔ r n e
изжогах	i ʐ o ɡ a x
новоангличанах	n o v a a n ɡ lʲ i t͡ɕ a n a x
flaute	f l a u t e
діставатися	dʲ i s t ɛ ʋ ɑ t ɪ sʲ ɛ
высвободимся	v i s v a b a dʲ i m sʲ a
пшениця	p ʃ ɪ n ɪ t͡sʲ ɛ
районах	r a j o n a x
мях	mʲ a x
тинест	t i n ɛ s t
структуралистички	s t r u k t u ɾ a l i s t i t͡ʃ k i
crucifica	k r u t͡ʃ i f i k a
сорняком	s a r nʲ i k o m
поднесување	p ɔ d n e s u v a ɲ e
пури	p u ɾ i
місіонер	m i sʲ i ɔ n ɛ r
elhamarkodva	ɛ l ɦ ɒ m ɒ r k o d v ɒ
nagyobbfajta	n ɒ ɟ o p f ɒ j t ɒ
távon	t aː v o n
град	ɡ r a t
зоопарк	z ɔ ɔ p ɑ r k
долготрајно	d ɔ ɫ ɡ ɔ t r a j n ɔ
канарче	k ɐ n a r t͡ʃ ɛ
поджогами	p a d͡ʐ ʐ o ɡ a mʲ i
tenned	t ɛ nː ɛ d
архієпископ	ɛ r x i j ɪ p ɪ s k ɔ p
congelez	k o n d͡ʒ e l e z
egérfogók	ɛ ɡ eː r f o ɡ oː k
meszek	m ɛ s ɛ k
abandonez	a b a n d o n e z
simpli	s i m p l i
въстание	v ɐ s t a n i ɛ
стил	s t i ɫ
референдумами	r ɪ f ɪ r ɛ n d u m ɛ m ɪ
kamaszhoz	k ɒ m ɒ s h o z
frontiere	f r o n t i e r e
szemétvödrök	s ɛ m eː t v ø d r ø k
lurkó	l u r k oː
верига	v ɛ r i ɡ ɐ
робје	r ɔ b j e
protejat	p r o t e ʒ a t
щитоподібна	ʃ t͡ʃ ɪ t ɔ p ɔ dʲ i b n ɛ
велосипед	ʋ ɪ ɫ ɔ s ɪ p ɛ d
удостоверял	u d a s t a vʲ i rʲ a ɫ
провозы	p r a v o z i
попками	p o p k a mʲ i
tematikus	t ɛ m ɒ t i k u ʃ
ürömfajdok	y r ø ɱ f ɒ j d o k
dolmányok	d o l m aː ɲ o k
ошарашиваете	a ʂ a r a ʂ i v a j i tʲ e
продекански	p r ɔ d e k a n s k i
leghasznosabb	l ɛ k h ɒ s n o ʃ ɒ bː
сшибавши	ʂ i b a f ʂ i
azeră	a z e r ə
стотче	s t ɔ t t͡ʃ e
miattuk	m i j ɒ tː u k
уменьшайся	u mʲ i nʲ ʂ a j sʲ a
порочност	p ɔ ɾ ɔ t͡ʃ n ɔ s t
vaci	v a t͡ʃʲ
білок	b i ɫ ɔ k
elevei	e l e v e j
причува	p r i t͡ʃ u v a
рефлекс	r e f l e k s
șoptiseși	ʃ o p t i s e ʃʲ
runc	r u ŋ k
kürtön	k y r t ø n
вкуси	f k u s i
налози	n a ɫ ɔ z i
finalizam	f i n a l i z a m
нецитиран	n e t͡s i t i ɾ a n
рисовал	rʲ i s a v a ɫ
џадиња	d͡ʒ a d i ɲ a
delirase	d e l i r a s e
сой	s ɔ j
колыхав	k a ɫ i x a f
baie	b a j e
леснотија	l e s n ɔ t i j a
эпифизах	i pʲ i fʲ i z a x
Nauru	n ɒ u r u
clădiți	k l ə d i t͡sʲ
взривен	v z r i v ɛ n
вати	v a t i
соговорник	s ɔ ɡ ɔ v ɔ r n i k
poggyászok	p o ɟː aː s o k
замечается	z a mʲ i t͡ɕ a j i t͡s a
предприемач	p r ɛ t p r i ɛ m a t͡ʃ
тушёнками	t u ʂ o n k a mʲ i
челист	t͡ʃ e l i s t
патладжан	p ɐ t ɫ ɐ d ʒ a n
мачкање	m a t͡ʃ k a ɲ e
аваліст	ɛ ʋ ɛ lʲ i s t
koponyáid	k o p o ɲ aː j i d
чемпіон	t͡ʃ ɪ m p i ɔ n
щелия	ʃ t ɛ lʲ i j ɐ
evlavioasei	e v l a v i o̯ a s e j
reglat	r e ɡ l a t
лодыря	ɫ o d i rʲ a
misterioasele	m i s t e r i o̯ a s e l e
човекоубиство	t͡ʃ ɔ v e k ɔ u b i s t v ɔ
teremtmények	t ɛ r ɛ m t m eː ɲ ɛ k
mulțumești	m u l t͡s u m e ʃ tʲ
mumu	m u m u
затопляемый	z a t a p lʲ a j i m i j
убийство	u b i s t v o
gazam	ɡ a z a m
кокоши	k o k ɔ ʃ i
вработува	v r a b ɔ t u v a
обятия	o bʲ a t i j ɐ
темний	t ɛ m n ɪ i
подмигивай	p a d mʲ i ɡʲ i v a j
bengalez	b e ŋ ɡ a l e z
zahărului	z a h ə r u l u j
воєнний	ʋ ɔ j ɛ n ɪ i
bile	b i l e
magasztosabb	m ɒ ɡ ɒ s t o ʃ ɒ bː
рівновага	rʲ i u n ɔ ʋ ɑ ɦ ɛ
játékokhoz	j aː t eː k o k h o z
Siberia	s i b e r i a
провидцу	p r a vʲ i t͡s u
зярвам	zʲ a r v ɐ m
лісова	lʲ i s ɔ ʋ ɑ
excavasem	e k s k a v a s e m
преследователем	p rʲ i s ⁽ʲ ⁾ lʲ e d a v a tʲ i lʲ i m
húzzuk	h uː zː u k
pornograficelor	p o r n o ɡ r a f i t͡ʃ e l o r
abolii	a b o l i j
ужесточения	u ʐ i s t a t͡ɕ e nʲ i j a
realitate	r e a l i t a t e
неговото	n ɛ ɡ o v o t o
șoptitele	ʃ o p t i t e l e
тож	t ɔ ʒ
декларировав	dʲ i k ɫ a rʲ i r a v a f
вибрати	ʋ ɪ b r ɛ t ɪ
потиштување	p ɔ t i ʃ t u v a ɲ e
платке	p ɫ a t kʲ e
характерний	x ɛ r ɛ k t ɛ r n ɪ i
шунка	ʃ u n k ɐ
календаря	k ɛ ɫ ɪ n d ɛ rʲ ɑ
írd	iː r d
спірний	sʲ p i r n ɪ i
делчевски	d e ɫ t͡ʃ e f s k i
штурче	ʃ t u r t͡ʃ e
реформист	r e f ɔ r m i s t
красив	k r a sʲ i f
кошница	k ɔ ʃ n i t͡s ɐ
Flóra	f l oː r ɒ
объезжав	a b j i ʐ a f
присчитывай	p rʲ i ɕː i t i v a j
ориентациски	ɔ ɾ i j e n t a t͡s i s k i
ecetes	ɛ t͡s ɛ t ɛ ʃ
üss	y ʃː
sexy	s e k s i
leglelkesebb	l ɛ ɡ l ɛ l k ɛ ʃ ɛ bː
imai	i m a j
опашки	ɔ p a ʃ k i
летный	lʲ e t n i j
ușile	u ʃ i l e
democratic	d e m o k r a t i k
злочин	z ɫ ɔ t͡ʃ i n
latura	l a t u r a
белтък	b ɛ ɫ t ɤ k
зображувати	z ɔ b r ɑ ʒ u ʋ ɛ t ɪ
гламав	ɡ ɫ a m ɐ f
îmbunătățeam	ɨ m b u n ə t ə t s e̯ a m
троичный	t r o i t͡ɕ n i j
számjegy	s aː m j ɛ ɟ
împărăteasă	ɨ m p ə r ə t e̯ a s ə
хидра	xʲ i d r ɐ
крошкою	k r o ʂ k a j u
етърва	ɛ t ɤ r v ɐ
където	k ɐ d ɛ t o
похищавший	p a xʲ i ɕː a f ʂ i j
читателка	t͡ʃ i t a t ɛ ɫ k ɐ
валкано	v a ɫ k a n ɔ
congelase	k o n d͡ʒ e l a s e
formă	f o r m ə
самостійність	s ɛ m ɔ sʲ tʲ i i nʲ i sʲ tʲ
mediat	m e d i a t
трети	t r e t i
adótól	ɒ d oː t oː l
скребти	s k r ɪ b t ɪ
антибиотички	a n t i b i ɔ t i t͡ʃ k i
kakaóvajak	k ɒ k ɒ oː v ɒ j ɒ k
шофьорка	ʃ o fʲ ɔ r k ɐ
громадянка	ɦ r ɔ m ɛ dʲ ɑ n k ɛ
егоїстичний	ɪ ɦ ɔ j i s t ɪ t͡ʃ n ɪ i
телиња	t e l i ɲ a
canicule	k a n i k u l e
ябедой	j a bʲ i d a j
позиція	p ɔ z ɪ t͡sʲ i j ɛ
арестувахме	a r ɛ s t u v a x m ɛ
késhegy	k eː ʃ h ɛ ɟ
dușmănitele	d u ʃ m ə n i t e l e
орехче	ɔ r ɛ x t͡ʃ ɛ
finalizase	f i n a l i z a s e
редакция	rʲ i d a k t͡s i j a
nyelvből	ɲ ɛ l v b øː l
доїхати	d ɔ j i x ɛ t ɪ
tutajok	t u t ɒ j o k
тилтия	t i ɫ t i j ɐ
плетёмся	p lʲ i tʲ o m sʲ a
усвідомити	u sʲ ʋ i d ɔ m ɪ t ɪ
ultimi	u l t i mʲ
нар	n a r
мајски	m a j s k i
нарвусь	n a r v u sʲ
постигнувший	p a sʲ tʲ i ɡ n u f ʂ i j
лая	ɫ a j a
аджемилъшки	ɐ d ʒ ɛ m i ɫ ɤ ʃ kʲ i
конку	k o n k u
legsápatagabb	l ɛ k ʃ aː p ɒ t ɒ ɡ ɒ bː
леко	lʲ ɛ k o
implicai	i m p l i k a j
bennünket	b ɛ nː y ŋ k ɛ t
удавливают	u d a v lʲ i v a j u t
urinarăm	u r i n a r ə m
единомышленников	j i dʲ i n a m i ʂ lʲ i nʲ i k a f
аврелий	a v rʲ e lʲ i j
херметички	x e r m e t i t͡ʃ k i
специализмы	s pʲ i t͡s i a lʲ i z m i
seduse	s e d u s e
затворявшийся	z a t v a rʲ a f ʂ i j sʲ a
кълва	k ɐ ɫ v a
бедя	b ɛ dʲ ɤ
природознавство	p r ɪ r ɔ d ɔ z n ɑ u s t ʋ ɔ
caleo	k a l e̯ o
беспощадно	bʲ i s p a ɕː a d n a
размягчаемый	r a z mʲ i x t͡ɕ a j i m i j
gyűjteményekbe	ɟ yː j t ɛ m eː ɲ ɛ ɡ b ɛ
нечеловеческий	nʲ i t͡ɕ i ɫ a vʲ e t͡ɕ i s kʲ i j
ложа	ɫ ɔ ʒ ɛ
кити	k i t i
издлабување	i z d ɫ a b u v a ɲ e
искорёжило	i s k a rʲ o ʐ i ɫ a
ovis	o v i ʃ
лебідь	ɫ ɛ b i dʲ
мишца	m i ʃ t͡s ɐ
обучување	ɔ b u t͡ʃ u v a ɲ e
представям	p r ɛ t s t a vʲ ɐ m
обесвам	o b ɛ s v ɐ m
доброта	d ɔ b r ɔ t ɑ
годы	ɡ o d i
homofobie	h o m o f o b i e
pregătitei	p r e ɡ ə t i t e j
компьютеризаций	k a m ⁽ʲ ⁾ p ⁽ʲ ⁾ j u t i rʲ i z a t͡s i j
оживляйтесь	a ʐ i v lʲ a j tʲ i sʲ
enzimek	ɛ n z i m ɛ k
szégyenl	s eː ɟ ɛ n l
розбіжний	r ɔ zʲ b i ʒ n ɪ i
opriserăți	o p r i s e r ə t͡sʲ
гончары	ɡ a nʲ t͡ɕ i r i
бармен	b a r m e n
pókhálóhártya	p oː k h aː l oː ɦ aː r c ɒ
mulțumitei	m u l t͡s u m i t e j
виключати	ʋ ɪ k lʲ u t͡ʃ ɑ t ɪ
вежбовен	v e ʒ b ɔ v e n
наденица	n a d ɛ n i t͡s ɐ
абластика	ɛ b ɫ ɑ s t ɪ k ɛ
уставно	u s t a v n ɔ
жезло	ʒ e z ɫ ɔ
письменниці	p ɪ sʲ m ɛ n ɪ t͡sʲ i
пушач	p u ʃ a t͡ʃ
искалечило	i s k a lʲ e t͡ɕ i ɫ a
csuha	t͡ʃ u ɦ ɒ
видеозапись	vʲ i dʲ i o z a pʲ i sʲ
чебрець	t͡ʃ ɪ b r ɛ t͡sʲ
дивний	d ɪ u n ɪ i
анграпа	a n ɡ r a p a
утончи	u t a nʲ t͡ɕ i
католически	k ɐ t o lʲ i t͡ʃ ɛ s kʲ i
fogat	f o ɡ ɒ t
замазнуван	z a m a z n u v a n
хонијарски	x ɔ n i j a r s k i
родителен	r o d i t ɛ lʲ ɛ n
мода	m ɔ d ɐ
brunei	b r u n e j
океан	ɔ k e a n
свіча	sʲ ʋ i t͡ʃ ɛ
бидейки	b i d ɛ j kʲ i
наскребавший	n a s k rʲ i b a f ʂ i j
oprească	o p r e̯ a s k ə
молилась	m a lʲ i ɫ a sʲ
nominali	n o m i n a lʲ
венчания	vʲ i nʲ t͡ɕ a nʲ i j a
elakad	ɛ l ɒ k ɒ d
sângerase	s ɨ n d͡ʒ e r a s e
маковках	m a k a f k a x
csaposak	t͡ʃ ɒ p o ʃ ɒ k
фразеологија	f r a z e ɔ ɫ ɔ ɡ i j a
husa	h u s a
kabala	k ɒ b ɒ l ɒ
élje	eː jː ɛ
рожба	r ɔ ʒ b ɐ
јуфка	j u f k a
женит	ʐ e nʲ i t
еловый	j i ɫ o v i j
гълъб	ɡ ɤ ɫ ɐ p
наклонности	n a k ɫ o n a sʲ tʲ i
бор	b ɔ r
нокаута	n a k a u t a
kozákok	k o z aː k o k
загальнонаціональний	z ɛ ɦ ɛ lʲ n ɔ n ɛ t͡sʲ i ɔ n ɑ lʲ n ɪ i
металась	mʲ i t a ɫ a sʲ
emeletes	ɛ m ɛ l ɛ t ɛ ʃ
