ܩܘܪܢܝܬܐ	q u r n iː t ɑː
ܝܟܛܐ	j a x tˤ ɑː
ܚܠܘܠܐ	x l uː l aː
ܣܘܟܢ	s a w k ɪ n
ܩܢܝܬܐ	q a n n iː t ɑː
ܡܒܕܒܕ	m b a ð b ɪ ð
ܡܠܝ	m ɑː l iː
ܬܪܘܩܬܐ	t ɑː r o qː t ɑː
ܚܪܒ	x ɑː r uː
ܡܬܩܢܐ	m a θ q ə n ɑː
ܡܓܪܓܫ	m ə ɡ a r ɡ ɪ ʃ
ܒܨܝܪ	b ə sˤ iː r
ܟܢܝܫܝܐ	k ə n iː ʃ ɑː j ɑː
ܡܟܦ	m a k ɪ p
ܡܠܝܘܢ	m i l j oː n
ܣܡܘܩܬܐ	s m a q t a
ܬܠܬܝܢܝܐ	t l ɑː θ iː n ɑː j ɑː
ܣܦܕܝܬܐ	s p a d iː θ a
ܟܠܟܠ	k a l k ɪ l
ܡܚܠܠ	m ə x a l l ɪ l
ܡܕܘܪ	m a d w ɪ r
ܠܦܐ	l a p p ɑː
ܫܒܠ	ʃ a b b ɪ l
ܢܩܕܐ	n a q ə d ɑː
ܦܪܝܫܐܝܬ	p ə r iː ʃː ʔ ɑ i θː
ܚܠܝܦܐ	x ə l iː p ɑː
ܡܦܪܫ	m a p r ɪ ʃ
ܬܘܪܓܡܐ	t u r d͡ʒ i mː m ɑː
ܐܦܓܢܣܛܢ	ʔ a f ɣ ɑː n ɪ s tˤ ɑː n
ܚܡܫܬ	x a m ʃ a θː
ܚܬܐ	x aː t eː
ܥܘܕܠܐ	ʔ uː d ɑː l eː
ܡܡܝܬ	m a m j ɪ t
ܬܢܓܝܓܠܐ	t ɪ n ɡ i ɣː l ɑː
ܡܟܠܝܐ	m a k l j ɑː
ܐܚܪܢܐ	x eː n ɑː
ܡܙܗܪܢܐ	m z a h r ɑː n ɑː
ܐܕܝ	ʔ a d d a j
ܡܨܝܬ	m a sˤ j ɪ θ
ܫܪܘܝܐ	ʃ a r w ɑː j ɑː
ܫܩܝܬܐ	ʃ ɑː q iː t ɑː
ܝܗܘܘ	ʔ iː w ɑ wː
ܬܦܨܝܠܐ	t a p sˤ iː l ɑː
ܥܬܝܩܬܐ	ʕ a t t i qː t ɑː
ܬܘ	t ɑ w
ܒܘܪܟܐ	b u r r aː x aː
ܟܠܝ	k u l l iː
ܣܦܣ	s aː p ɪ s
ܪܓܘܠܐ	r a w uː l a
ܐܣܛܘܢܐ	ʔ ɪ s s tˤ oː n ɑ
ܐܘܪܚܐ	u r x ɑː
ܐܝܪܢ	ʔ i r ɑː n
ܙܕܘܥܬܐ	z d o ʕ θ aː
ܕܢܒܘܣܬܐ	d a m b u s t a
ܗܕܩ	h a d d ɪ q
ܚܐܨ	ħ aː j ɪ sˤ
ܡܨܥܝܐ	m ɪ sˤ ʕ ɑː j ɑː
ܡܬܠ	m a t t ɪ l
ܡܪܟܒܐ	m a r k ə w ɑː
ܗܘܪܡܙܕ	h u r m iː z d
ܡܙܡܪ	m z a m m ɪ r
ܦܠܣܛܝܢܝܐ	p a l ɪ s tˤ iː n ɑː j ɑː
ܢܬܝܓܐ	n a t t iː d͡ʒ ɑː
ܡܥܢܝܐ	m a ʕ n ɑː j ɑː
ܟܪܡܠܫ	k a r m l ɪ ʃ
ܬܫܥܣܪܐ	t͡ʃ a ʕ ɪ s r eː
ܡܪܝܡ	m a r j a m
ܐܠܐ	ʔ ɪ l l aː
ܟܠܢܝܐ	k u l l ɑː n ɑː j ɑː
ܫܚܠܦ	ʃ a x l ɪ p
ܬܘܡܢܐ	t u m m ə n ɑː
ܟܘܐ	k a w w eː
ܪܘܓܙܐ	r u ɣ z ɑː
ܡܚܦܪܦ	m x a p r ɪ p
ܐܢܬ	ʔ a t
ܡܐܣܝܢܐ	m ə ʔ a s j ɑː n ɑː
ܡܒܠ	l aː b ɪ l
ܡܬܩܠܐ	m ɑ θ q ɑː l ɑː
ܫܡܥܐ	ʃ ɪ m ʕ ɑː
ܚܡܝܡܐ	x a m iː m ɑː
ܡܚܪܐ	m a x x ɑː r ɑː
ܡܢܐ	m ɑː n eː
ܡܟܫܛ	m a k ʃ ɪ tˤ
ܕܥܒܪ	d a ʕ w a r
ܕܡܕܡ	d a m d ɪ m
ܦܬܚ	p aː t ɪː x
ܙܢܓܒܝܠܐ	z a n ɡ ə v iː l ɑː
ܗܡܙܡܢܐ	h a m z m ɑː n ɑː
ܒܨܝܪܐ	b ə sˤ iː r ɑː
ܦܣܘܩܐ	p aː s oː q aː
ܫܦܬܝܐ	ʃ ɪ p t iː j ɑː
ܡܨܘܝܢܝܬܐ	m ə sˤ oː j ɑː n iː t ɑː
ܦܪܝܫܝܐ	p ə r iː ʃ ɑː j ɑː
ܢܒܝܐ	n v iː j aː
ܦܛܝܚܐ	p a tˤ iː x a
ܢܩܦ	n ɑː q e pː
ܡܨܢܥܬܐ	m a sˤ n a ʕ θ ɑː
ܚܝܬܐ	x a j j θ aː
ܒܝܕ	b j a d
ܝܬܒܬܐ	j a t t aː v ə t aː
ܒܟܐ	b ɑː x eː
ܥܝܢܗ	ʕ a j n e hː
ܕܘܓܠܐ	d u ɡ l aː
ܠܗܐ	l aː h eː
ܐܚܕܐ	ʔ ɪ x d ɑː
ܣܩܘܡܐ	s q o m ɑː
ܡܬܡܡ	m t a m m ɪ m
ܚܕܐ	x ð aː
ܢܝܚܐ	n iː x ɑː
ܗܠ	h a l
ܬܫܥܐ	t ɪ ʃ ʔ ɑː
ܦܛܪܝܩܐ	p a tˤ r iː q ɑː
ܡܫܬܐ	m a ʃ t eː
ܡܐܟܢܝܘܬܐ	m ɑ ʔː k eː n ɑː j uː t ɑː
ܬܓܪܝܐ	t a ɡ ɡ ɑː r ɑː j ɑː
ܪܝܫܐ	r eː ʃ ɑː
ܐܢܫܐ	n aː ʃ aː
ܛܥܝܫܐ	tˤ ə ʕ iː ʃ ɑː
ܣܒܝܪܐ	s ə w iː r ɑː
ܡܥܪܒ	m a ʔ r a v
ܡܩܕܪ	m i q d a r
ܕܫܕܫ	d a ʃ d ɪ ʃ
ܡܘܢܛܢܓܪܝܐ	m o n tˤ ɪ n eː ɡ r ɑː j ɑː
ܛܒܐ	tˤ aː w eː
ܟܪܘܛܝܐ	k r o aː tˤ i j aː
ܡܓܪܫ	m a ɡ r ɪ ʃ
ܡܩܪܛܢܐ	m ə q a r tˤ ɑː n eː
ܡܥܡܘܢܐ	m a ʕ m oː n ɑː
ܫܘܡܪ	ʃ uː m ɪ r
ܚܐܪܐ	x iː r ɑː
ܐܘܫܥܢܐ	o ʃ a ʕ n ɑː
ܟܪܣܢܐ	k a r s aː n aː
ܫܬܝܬܝܐ	ʃ t iː t ɑː j ɑː
ܪܚܩ	r aː ħ ɪ q
ܫܘܝܨܪܝܐ	ʃ ə v a j sˤ r ɑː j ɑː
ܐܠܦܝܢ	ʔ a l p e nː
ܡܘܣܦ	m oː s ɪ pː
ܫܦܝܪ	ʃ a p p i rː
ܟܝܪܐ	x ə j ɑː r ɑː
ܡܣܓܐ	m a s ɡ eː
ܬܪܡܠܐ	t a r m ɑː l ɑː
ܚܕܬ	x a d d i t
ܢܚܢܚܬܐ	n a x n a x t ɑː
ܓܢܓܙ	d͡ʒ a n d͡ʒ ɪ z
ܐܐܪܝܐ	ʔ ɑː ʔ a r ɑː j ɑː
ܫܪܫܐ	ʃ ɪ r ʃ ɑː
ܨܝܢܝܐ	sˤ iː n ɑː j ɑː
ܡܠܦܢܬܐ	m a l p a n iː θ a
ܓܙܐܝܪܝܐ	d͡ʒ a z ɑː j i r ɑː j ɑː
ܗܕܪ	h a d ɪ r
ܥܠܥܠܐ	ʕ a l ʕ ɑː l ɑː
ܡܓܪܓܡ	m ɡ a r ɡ ɪ m
ܐܙܠ	ʔ ɑː z e lː
ܫܠܨ	ʃ aː l ɪ sˤ
ܥܝܢ	ʕ eː n
ܬܐܓܘܪܬܐ	t e ʔ ɣ u r tː ɑ
ܫܒܛܢܝܐ	ʃ a v tˤ aː n aː j aː
ܛܠܝܐ	tˤ a l j aː
ܚܘܠܢܐ	x u l l ɑː n ɑː
ܒܘܪܟܬܐ	b u r k ə θ ɑː
ܠܬ	l e t
ܫܓܠ	ʃ ɑː ɣ ə l
ܠܘܚܝܬܐ	l u x iː θ ɑː
ܚܘ	x uː
ܠܥܙܪ	l a ʕ ɑː z a r
ܓܠܝܐ	d͡ʒ ɪ l j ɑː
ܗܠܟ	h ɑː l e xː
ܚܕܬܐ	x a d t eː
ܟܝܠܐ	k a j j ɑː l ɑː
ܝܠܕܐ	j a l d ɑː
ܚܕܪ	x aː d ɪ r
ܕܝܢܨܘܪܐ	d iː n ɑː sˤ oː r ɑː
ܬܘܣܦܬܐ	t ɑ w s a p t ɑː
ܩܐܡ	q ɑː j e mː
ܕܪܒܐ	d ɪ r b ɑː
ܣܢܓܠ	s ɪ n ɡ ɑ lː
ܟܘܝܬ	k w e t
ܐܣܝܐ	ʔ ɑ sː iː j ɑ
ܐܝܕܐ	ʔ iː d ɑː
ܓܘܪܓܐ	ɡ o r d͡ʒ ɑː
ܓܚܟ	d͡ʒ ɑː x ɪ t͡ʃ
ܡܐܣܪܬܐ	m e ʔ s ɑ rː t ɑː
ܐܘܢܐ	ʔ aː w ɑː n ɑː
ܬܫܡܫܝܬܐ	t ɪ ʃ m ɪ ʃ j ɑː t eː
ܐܘܡܬܢܝܐ	ʔ u m t ɑː n ɑː j ɑː
ܪܘܒܥܐ	r u v ʕ ɑː
ܣܝܩܘܡܐ	s e̝ q oː m ɑː
ܚܘܕܬܐ	x u d ɑː t ɑː
ܡܛܪܡܫ	m tˤ a r m ɪ ʃ
ܩܫܝܐ	q ɪ ʃ j aː
ܓܢܒ	d͡ʒ ɑː n ɪ vː
ܒܢܝܐ	b a n n aː j aː
ܟܡܕ	k ɑː m e ðː
ܡܕܝܢܬܘܢܝܬܐ	m ə ð iː t t oː n iː θ ɑː
ܢܨܪܝܐ	n ɑ sˤː r ɑː j ɑː
ܓܘܝܒܐ	d͡ʒ u j j ɑː v ɑː
ܬܥܠܐ	t a ʕ l ɑː
ܟܝܢܐ	k j ɑː n ɑː
ܐܫܟܐ	ʃ ɪ k θ a
ܒܪܟܐ	b a ɾ kʰ ä
ܛܐܣ	tˤ ɑː j e sː
ܡܦܣܢܘܬܐ	m a p s ɑː n uː t ɑː
ܬܘܢܣ	t uː n ɪ s
ܐܟܪܬܐ	a k k ɑ rː t ɑː
ܟܪܝܐ	k ɪ r j ɑː
ܐܢܫܘܬܐ	n ɑː ʃ uː t ɑː
ܥܣܪܝܐ	ʕ ɪ s r a j j eː
ܬܘܠܬܐ	t u l l ə θ ɑː
ܟܘܟܝܬܐ	k oː x iː t ɑː
ܩܝܡ	q ɑː j eː m
ܢܦܫܐ	n a f ʃ ɑː
ܗܘܪ	h ɑː w ɑ rː
ܓܡܝܟܐ	d͡ʒ a m ɑ jː k aː
ܐܘܝܘܬܐ	ʔ a w j uː θ ɑː
ܦܘܫܐ	p oː ʃ ɑː
ܠܩܕܡܐ	l a q ɑː m ɑː
ܨܢܥ	sˤ ɑː n e ʕː
ܥܒܘܝܐ	ʔ ɪ b b oː j a
ܒܣܡ	b ɑː s e mː
ܡܟܠܒܢ	m k a l b ɪ n
ܣܗܪܐ	s a h r ɑː
ܝܪܚܐ	j a r x ɑː
ܡܕܪܟܢܘܬܐ	m a d r ə x ɑː n uː t ɑː
ܝܡܝܢܐ	j a m m iː n ɑː
ܩܪܛܝܣܐ	q a r tˤ eː s ɑː
ܨܢܕܘܩܐ	sˤ a n d uː q ɑː
ܥܢܐ	ʕ ɑː n eː
ܐܟܝܬܘ	a k iː t uː
ܐܓܪܝܬܐ	i d͡ʒ d͡ʒ a r j ɑː t e
ܝܬܝܪ	j a t t iː r
ܦܘܫܝܐ	f uː ʃ i j ɑː
ܫܬܝܬܐ	ʃ a t eː θ a
ܩܘܢܕܝܢܘܣ	q eː w a n d eː n o sː
ܚܘܪܘܬܐ	x oː r uː θ a
ܡܘܫܟܠܐ	m ʊ ʃ kʰ ɪ l ä
ܡܘܕܝ	m oː d iː
ܗܕܟ	h aː d a x
ܕܪܓܐ	d a r ɑː
ܬܘܢܐ	t a w w ɑː n ɑː
ܙܪܓܐ	z a r a
ܣܡܪܢܐ	s ə m a q r ɑː j ɑː
ܕܒܘܫܬܐ	d a b b u ʃː t ɑː
ܕܡܝܟܐ	d ə m iː x ɑː
ܒܢܓܠܕܫ	b a n ɡ ə l ɑː d eː ʃ
ܝܐܠܗ	j a l l ɑː
ܬܚܒܪܬܐ	t a x b a r t ɑː
ܫܘܪܛܝܐ	ʃ u r tˤ aː j ɑː
ܐܢܝܘܬܐ	ɑː n ɑː j uː t ɑː
ܨܠܐ	sˤ aː l eː
ܬܪܝܢ	t r e nː
ܥܪܒܢܐ	ʕ a r b ɑː n ɑː
ܥܘܪܦܢܐ	ʕ u r p ɑː n ɑː
ܪܡܘܢܕܐ	r ɪ m uː n ɑː d ɑː
ܣܦܝܢܬܐ	s p iː t t ɑː
ܓܠܣ	ɡ l ɑː s
ܩܝܪ	q ɑː j ɪ rː
ܐܟܘܬܝܐ	a x w ɑː θ ɑː j ɑː
ܟܡܐ	k ə m aː
ܫܩܠ	ʃ ɑː q e lː
ܚܕܝܐ	x ɪ ð j a
ܢܩܒܬܐ	n q ɪ p θ a
ܘܙܝܪܐ	w a z z iː r ɑː
ܡܐܙܠܬܐ	m eː ʔ z a l t ɑː
ܢܒܓܐ	n oː ɡ ɑː
ܐܪܒܥܣܪܐ	a r b a ʕ ɪ s r eː
ܫܘܪܛܝܬܐ	ʃ u r tˤ a jː θ ɑː
ܐܦܘܟܕܘ	a f o k aː d oː
ܢܦܠ	n ɑː p e lː
ܠܒܢܢܝܐ	l j u n ɑː n ɑː j ɑː
ܡܙܓ	m a z e
ܕܠܐ	d ə l ɑː
ܫܠܡܐ	ʃ a l m ɑː
ܢܡܣܐ	n ɪ m s aː
ܙܥܘܪܐ	sˤ uː r ɑː
ܨܦܢܝܐ	sˤ p a n j a
ܐܪܘܢܐ	ʔ ɑː r oː n ɑː
ܐܝܡܝܠ	ʔ iː m a j l
ܡܛܚܢܐ	m a tˤ x ɑː n ɑː
ܙܠ	z e lː
ܟܝܠܘܡܝܛܪܐ	k iː l oː m iː tˤ r ɑː
ܗܘܝܐ	h ɑː w ɑː j ɑː
ܐܪܒܥܡܐܐ	ʔ a r b a ʕ m ə ʔ ɑː
ܓܘܬܬܐ	d͡ʒ u t t ɑː
ܠܩܝܫܐܝܬ	l q iː ʃ ɑː ʔ iː t
ܡܫܚܛܐ	m a ʃ ɑː x a tˤ tˤ ɑː
ܝܒܫ	j aː v ɪ ʃ
ܐܘܪܢܘܣ	ʊː r ɑː n o s
ܥܪܦ	ʕ a r r ɪ p
ܫܘܥܐ	t͡ʃˤ oː ʕ a
ܫܡܝܐ	ʃ m a j j ɑː
ܡܒܠܕܪ	m ə b a l d ɪ r
ܟܬܘܒܬܐ	k ɑː t o wː t ɑː
ܬܚܬܘܝܐ	t a ħ t oː j aː
ܡܕܪܫܬܐ	m a d r a ʃ t ɑː
ܬܫܪܝܢ	t i ʃ r iː n
ܟܘܪܣܝܐ	k u r s ə j ɑː
ܦܫܝܡܐ	p ə ʃ iː m ɑː
ܥܝܩܐ	ʕ iː q ɑː
ܢܣܝܪܐ	n ə s iː r ɑː
ܒܢܦܫܐ	b ɑː n a f ʃ ɑː
ܡܥܪܒܐ	m a ʔ ə r v ɑː
ܬܩܢ	t a q q ɪ n
ܨܘܒܝܐ	sˤ oː b ɑː j ɑː
ܣܠܘܦܝܬܐ	s a l l oː p iː θ ɑ
ܡܬܥܠ	m t a ʕ ɪ l
ܣܠܘܒܢܝܐ	s l o v eː n i j aː
ܐܝܩܪܬܐ	ʔ iː q a r t ɑː
ܐܪܝܬܪܐ	ʔ eː r i θː r eː
ܗܘܠܢܕܐ	h oː l a n d ɑː
ܥܟܒܝܬܐ	ʔ a t͡ʃ t͡ʃ ɑː v iː t ɑː
ܟܐܢܐ	k eː n aː
ܕܠܩܒ	d a l q uː
ܫܡܘܢܝ	ʃ m uː n iː
ܡܐܝܐ	m a ʔ ɑː j ɑː
ܒܠܢܐ	b a l l ɑː n ɑː
ܠܥܣ	l a ʔ ɪ s
ܡܥܠܠ	m ə ʕ a l l ɪ l
ܦܪܫܘܢܐ	p ɪ r ʃ oː n aː
ܝܒܫܐ	j a v ʃ ɑː
ܕܘܟܬܢܝܐ	d u k ə t ɑː n ɑː j ɑː
ܐܓܪܘܬܐ	ɡ ɑː r ɑː w ɑː t eː
ܛܒܥ	tˤ ɑː b e ʔː
ܡܐܬ	m ɑː j e tː
ܐܡܘܪܐ	ʔ a m uː r ɑː
ܚܫܢܐ	x a ʃ ʃ ɑː n ɑː
ܪܚܦ	r ɑː x e pː
ܓܢܕܘܪܐ	d͡ʒ i n d uː r ɑː
ܚܓܐ	ħ ɪ ɡ ɡ aː
ܕܪܐ	d ɑː r eː
ܣܡܠܐ	s i m m aː l aː
ܡܬܠܓܢܝܬܐ	m a t l ə ɣ ɑː n iː t ɑː
ܥܢܒܝܬܐ	ʔ ɪ n w iː θ aː
ܚܝܦܐ	x a j f ɑː
ܡܒܝܢ	m a b j ɪ n
ܒܘܫ	b u ʃː
ܬܠܬ	t a l ɪ t
ܡܪܒܥܐ	m ə r a b ʕ ɑː
ܚܝܘܬ	x a j j u tː
ܙܝܡܒܒܘܐ	z i mː b ɑ bː w eː
ܦܬܚܐ	p ə θ ɑː x ɑː
ܒܪܙܝܠܝܐ	b r ɑː z iː l i jː j ɑː
ܡܚܠܝܬܐ	m a x l a j t ɑː
ܒܥܐ	b a ʔ eː
ܬܓܓ	t a ɡ ɡ ɪ ɣ
ܡܫܘܬܦ	m ə ʃ ɑ w t ɪ p
ܐܪܒܥܒܫܒܐ	a r b oː ʃ eː b ɑː
ܪܘܣܝܐ	r uː s i j ɑː
ܫܡܥܚܙܘܝܐ	ʃ ɪ m ʕ ə x ɪ z w ɑː j ɑː
ܡܕܗܐ	m ə h a d d eː
ܙܝܬܐ	z a j t ɑː
ܠܓܘ	l ə ɡ oː
ܬܐܘܕܘܪܘܣ	t eː ʔ o d oː r o sː
ܒܘܡܒܐ	b o m b ɑː
ܪܟܒ	r a k k uː
ܝܘܡܐ	j a w m ɑː
ܐܪܟܐ	ʔ a r k ɑː
ܫܘܦܐ	ʃ ɑ w p ɑː
ܛܒܝܒܐ	tˤ v iː v ɑː
ܡܪܟܒܬܐ	m a r k oː t ɑː
ܚܪܙܦ	x a r z ɪ p
ܚܘܛܡܠܠ	x uː tˤ ɑː m a l l i l
ܦܠܣܛܝܢܐ	p a l ɪ s tˤ iː n ɑː
ܕܠܡܐ	d a l m ɑː
ܐܢܛܘܢܝܘܣ	a n tˤ ʊː n j o s
ܢܘܨܦܐ	n u sˤ p ɑ
ܟܡܒܘܕܝܐ	k ɑ mː b oː ð iː j ɑː
ܣܪܥܦ	s a r ʕ ɪ p
ܐܠܦܐ	ʔ a l p ɑː
ܓܪܥ	d͡ʒ ɑ r r e ʔ
ܡܬܢܐ	m ə t a n n eː
ܢܦܫܗ	n a f ʃ e hː
ܢܗܪܐ	n a h r ɑː
ܨܠܝܒܝܐ	sˤ l iː w ɑː j ɑː
ܡܘܒܠܐ	m a w b ə l ɑː
ܟܬܪ	k ɑː θ e rː
ܐܪܢܒܐ	h a r n uː w a
ܛܒܬܐ	tˤ oː t ɑː
ܡܚܡ	m a x x ɪ m
ܡܚܕܘܪܐ	m a x d uː r ɑː
ܚܝܬ	x a j j a t
ܚܡܬܐ	x a m θ ɑː
ܚܘܓܬܐ	x o ɣ t ɑː
ܝܘܬܪܢܐ	j u t r ɑː n ɑː
ܩܠܥ	q aː l e ʔ
ܡܐܝܟܐ	m eː t͡ʃ aː
ܣܐܩ	s ɑː j ɪ qː
ܚܣܟ	x a s s ɪ x
ܐܝܪܠܢܕܐ	ʔ a j r l a n d ɑː
ܐܡܝܪܘܬܝܐ	ʔ a m i rː w ɑː θ ɑː j ɑː
ܓܗܢܐ	d͡ʒ eː h a n n ɑː
ܐܘܫܦܐ	ʔ u ʃ p ɑː
ܩܘܣܛܢܛܝܢܘܦܘܠܝܣ	q u s tˤ a n tˤ iː n uː p oː l i sː
ܡܩܢܛܪܢ	m ə q a n tˤ r ɪ n
ܝܠܝܕܐ	l iː d aː
ܐܫܬܥܣܪ	ʃ t ɑː s a r
ܒܨܐ	b aː sˤ eː
