хватати	x ʋ â t a t i
забољети	z a b ǒ ʎ e t i
bujon	b ǔ j oː n
igračka	ǐ ɡ r a t͡ʃ k a
сензуалан	s ê n z uː a l a n
spiralan	s p ǐ r aː l a n
одвише	ô d ʋ i ʃ eː
taktika	t ǎ k t i k a
ravnomjerno	r â ʋ n o m j eː r n o
zavladati	z a ʋ l ǎː d a t i
мисионар	m i s i ǒ n aː r
порнографија	p o r n o ɡ r ǎ f i j a
mnenje	m n ěː ɲ e
приљубљивати	p r i ʎ u b ʎ ǐː ʋ a t i
примјењивати	p r i m j e ɲ ǐː ʋ a t i
magičar	m ǎ ɡ i t͡ʃ aː r
танан	t ǎ n a n
спријатељити	s p r i j a t ě ʎ i t i
препричавати	p r e p r i t͡ʃ ǎː ʋ a t i
агресија	a ɡ r ě s i j a
vještak	ʋ j ě ʃ t aː k
коничан	k ǒ n i t͡ʃ a n
вересија	ʋ e r ě s i j a
barakuda	b a r a k ǔː d a
izazivati	i z a z ǐː ʋ a t i
истакнути	i s t ǎ k n u t i
симболизирати	s i m b o l i z ǐː r a t i
пустињачки	p ǔː s t i ɲ aː t͡ʃ k iː
бећаруша	b e t͡ɕ ǎ r u ʃ a
hrabriti	x r ǎː b r i t i
fragmentaran	f r â ɡ m e n t aː r a n
госпоштина	ɡ o s p ǒ ʃ t i n a
zloradost	z l ǒ r a d oː s t
Priština	p r ǐ ʃ t i n a
iznervirati	i z n e r ʋ ǐː r a t i
komanda	k ǒ m aː n d a
njim	ɲ îː m
snebiti	s n ě b i t i
veseo	ʋ ê s e o
тајвански	t â j ʋ aː n s k iː
фармакологија	f a r m a k o l ǒ ɡ i j a
smešiti	s m ěː ʃ i t i
Мјесец	m j ê s eː t͡s
arhiepiskop	a r x i ě p i s k o p
posvemašnji	p ǒ s ʋ e m a ʃ ɲ iː
убитачан	û b i t a t͡ʃ a n
omogućiti	o m o ɡ ǔː t͡ɕ i t i
мелодрама	m ê l o d r aː m a
ponovno	p ô n oː ʋ n o
bizon	b ǐ z oː n
pismenost	p î s m e n oː s t
баздјети	b ǎ z d j e t i
наговест	n â ɡ o ʋ eː s t
znoj	z n ôː j
саламандар	s a l a m ǎ n d a r
смртоносно	s m r t ǒ n o s n o
istosmerno	î s t o s m eː r n o
сноб	s n ô b
ogrebotina	o ɡ r e b ǒ t i n a
listati	l ǐ s t a t i
kroatizam	k r o a t ǐ z a m
бос	b ôː s
petorica	p e t ǒ r i t͡s a
спиритуализам	s p i r i t u a l ǐ z a m
Креолац	k r e ǒː l a t͡s
analfabetizam	a n a l f a b e t ǐ z a m
specijalizacija	s p e t͡s i j a l i z ǎː t͡s i j a
трачница	t r â t͡ʃ n i t͡s a
nepovratan	n ê p o ʋ r aː t a n
савјет	s ǎː ʋ j e t
шетач	ʃ ě t aː t͡ʃ
kršćanstvo	k ř̩ ʃ t͡ɕ aː n s t ʋ o
факат	f â k a t
заклонити	z a k l ǒ n i t i
спаваоница	s p a ʋ a ǒː n i t͡s a
Кенија	k êː n i j a
diplomirati	d i p l o m ǐː r a t i
ауторски	ǎ u t o r s k iː
нерешен	n ě r eː ʃ e n
придјевни	p r ǐː d j eː ʋ n iː
nihče	ˈn i x t ʃ ɛ
обавјештавати	o b a ʋ j e ʃ t ǎː ʋ a t i
mesečarka	m ê s e t͡ʃ aː r k a
materijalistički	m a t e r i j a l ǐ s t i t ʃ k iː
bezbojan	b ê z b oː j a n
bezimenost	b ě z i m e n oː s t
tvrtka	t ʋ r̂ t k a
prsten	p r̂ s t eː n
bezizgledno	b ê z i z ɡ l eː d n o
прћити	p r̩̂ t͡ɕ i t i
zaratiti	z ǎ r a t i t i
lakovjerno	l â k o ʋ j eː r n o
компарација	k o m p a r ǎː t͡s i j a
punktualan	p û n k t u aː l a n
митолог	m i t ǒ l o ɡ
trasa	t r â s a
dadaist	d a d ǎ i s t
ćurka	t͡ɕ ǔː r k a
коприва	k ǒ p r i ʋ a
пљуштати	p ʎ ǔː ʃ t a t i
bajt	b â j t
vojak	ʋ ǒ j aː k
motka	m ô t k a
праваш	p r ǎ ʋ aː ʃ
лоптаст	l ô p t a s t
preferirati	p r e f e r ǐː r a t i
pogača	p ǒ ɡ a t͡ʃ a
častan	t͡ʃ â s t a n
trajan	t r âː j a n
stapati	s t ǎː p a t i
guliti	ɡ ǔː l i t i
blizanac	b l i z ǎː n a t͡s
препирка	p r ě p iː r k a
krknuti	k r̂ k n u t i
блатњав	b l â t ɲ a ʋ
упасти	ǔ p a s t i
узајамно	û z a j aː m n o
igdje	î ɡ d j e
кролавати	k r o l ǎː ʋ a t i
autokracija	a u t o k r ǎ t͡s i j a
фењер	f ě ɲ e r
египтолог	e ɡ i p t ǒ l o ɡ
esencija	e s ě n t͡s i j a
жабљи	ʒ â b ʎ iː
češati	t͡ʃ ě ʃ a t i
ruralan	r ǔ r aː l a n
pastuh	p â s t uː x
tradicijski	t r ǎ d iː t͡s i j s k i
glasan	ɡ l â s a n
ljepojka	ʎ ě p oː j k a
sabor	s ǎː b o r
Квебек	k ʋ e b ê k
брада	b r ǎː d a
јабуковина	j â b u k o ʋ i n a
toplo	t ô p l o
bistroumlje	b î s t r o uː m ʎ e
сувислост	s ǔ ʋ i s l oː s t
makro	m â k r o
шенгајст	ʃ êː n ɡ a j s t
bezbolno	b ě z b oː l n o
ананас	â n a n a s
radikalno	r â d i k aː l n o
Адвент	ǎ d ʋ e n t
silaziti	s ǐ l a z i t i
сувласница	s ǔ ʋ l aː s n i t͡s a
sednica	s ê d n i t͡s a
сладорача	s l a d ǒ r a t͡ʃ a
lizalica	l ǐː z a l i t͡s a
pička	p î t͡ʃ k a
slično	s l ǐ t͡ʃ n o
једнак	j ê d n aː k
ipokrit	ǐ p o k r i t
odustajati	o d ǔ s t a j a t i
лимузина	l i m u z ǐː n a
ратни	r â t n iː
варав	ʋ â r a ʋ
republički	r e p ǔ b l i t͡ʃ k iː
базирати	b a z ǐː r a t i
двојбен	d ʋ ǒ j b e n
veterinarka	ʋ e t e r ǐ n aː r k a
отклањати	ǒ t k l a ɲ a t i
čador	t ʃ â d o r
punoljetničin	p u n ô ʎ e t n i t͡ʃ i n
доктрина	d o k t r ǐː n a
tukac	t ǔː k a t͡s
предодређивати	p r e d o d r e d͡ʑ ǐː ʋ a t i
торњати	t ǒ r ɲ a t i
upornost	u p ǒː r n oː s t
приморавати	p r i m o r ǎː ʋ a t i
izazovno	î z a z oː ʋ n o
ефикасан	ê f i k a s a n
интуиција	i n t u ǐː t͡s i j a
цистерна	t͡s ǐ s t eː r n a
oduzimati	o d ǔ z i m a t i
orah	ǒ r a x
шербет	ʃ ě r b e t
беженство	b ě ʒ eː n s t ʋ o
јашити	j â ʃ i t i
аномалија	a n o m ǎ l i j a
дувар	d û ʋ aː r
потпис	p ǒ t p i s
аукција	a ǔ k t͡s i j a
udruga	û d r u ɡ a
цер	t͡s ê r
абдоменски	a b d ǒː m e n s k iː
severoistok	s e ʋ e r o ǐ s t o k
лом	l ôː m
pozan	p ôː z a n
svanuti	s ʋ ǎ n u t i
прорадити	p r o r ǎː d i t i
temeljito	t e m ě ʎ i t o
maršal	m ǎ r ʃ aː l
лицемерка	l î t͡s e m eː r k a
уклонити	u k l ǒ n i t i
литоралан	l î t o r aː l a n
nešto	n ê ʃ t o
гиб	ɡ îː b
dogovor	d ô ɡ o ʋ oː r
производ	p r o ǐ z ʋ o d
vratiti	ʋ r ǎː t i t i
regrutirati	r e ɡ r u t ǐː r a t i
smisao	s m îː s a o
лонгитуда	l o n ɡ i t ǔː d a
Beotija	b e ǒ t i j a
vjetrobran	ʋ j ê t r o b r aː n
obavezati	o b a ʋ ěː z a t i
битка	b î t k a
ludeti	l ǔː d e t i
кошаркаш	k o ʃ ǎ r k aː ʃ
мисао	m îː s a o
злонамеран	z l o n ǎː m eː r a n
udžbenik	û d͡ʒ b e n iː k
многостран	m n o ɡ ǒ s t r a n
пријећи	p r i j êː t͡ɕ i
изнијети	ǐ z n j eː t i
аметице	ǎ m e t i t͡s e
хлад	x l âː d
акупунктура	a k u p u n k t ǔː r a
štednja	ʃ t ěː d ɲ a
коса	k ǒ s a
stan	s t âː n
меридијан	m e r i d ǐ j aː n
sjediniti	s j e d ǐː n i t i
uzor	ǔː z o r
sujeveran	s û j e ʋ eː r a n
rukavičarski	r u k ǎ ʋ i t͡ʃ aː r s k iː
храпав	x r â p a ʋ
osmica	ǒ s m i t͡s a
sabirač	s a b ǐ r aː t͡ʃ
opkop	ǒ p k o p
štrajfati	ʃ t r â j f a t i
nikoji	n î k o j iː
привикавати	p r i ʋ i k ǎː ʋ a t i
redovit	r e d ǒ ʋ i t
štampa	ʃ t âː m p a
тополошки	t o p ǒ l o ʃ k iː
красноречје	k r a s n ǒ r eː t͡ʃ j e
pomicati	p ǒ m i t͡s a t i
анархичан	a n ǎ r x i t͡ʃ a n
сврачји	s ʋ r â t͡ʃ j iː
пискати	p î s k a t i
krakatost	k r ǎ k a t oː s t
špric	ʃ p r î t͡s
мало	m â l o
снежан	s n ê ʒ a n
nogomet	n ô ɡ o m eː t
okrivljivati	o k r i ʋ ʎ ǐː ʋ a t i
сурађивати	s u r a d͡ʑ ǐː ʋ a t i
заредавати	z a r e d ǎː ʋ a t i
tekstopisac	t e k s t o p ǐː s a t͡s
naročito	n ǎː r o t͡ʃ i t o
особан	ǒ s o b a n
породити	p o r ǒ d i t i
крчмарски	k r̂ t͡ʃ m a r s k iː
stih	s t î x
заједнички	z â j e d n i t ʃ k iː
vukojebina	ʋ u k o j ě b i n a
етнологија	e t n o l ǒ ɡ i j a
šaptati	ʃ ǎ p t a t i
primjesa	p r îː m j e s a
kleptomanija	k l e p t o m ǎ n i j a
четверокут	t͡ʃ ê t ʋ e r o k uː t
медвед	m ě d ʋ e d
секташки	s ě k t aː ʃ k iː
подилазити	p o d ǐ l a z i t i
amorfno	ǎ m o r f n o
антипод	a n t ǐ p oː d
preći	p r êː t͡ɕ i
liptati	l ǐ p t a t i
bljutav	b ʎ û t a ʋ
kvota	k ʋ ǒː t a
ramazan	r a m ǎ z aː n
судац	s ǔː d a t͡s
slaboumnost	s l a b o ǔː m n oː s t
napustiti	n a p ǔ s t i t i
nevelik	n ě ʋ e l i k
gnojivo	ɡ n ô j iː ʋ o
labav	l â b a ʋ
tvrdokoran	t ʋ r̂ d o k oː r a n
izraelski	î z r a e l s k iː
наследан	n ǎː s ʎ e d a n
šparmajstor	ʃ p ǎː r m aː j s t o r
плућни	p l ûː t͡ɕ n iː
аварски	ǎ ʋ aː r s k iː
bankroter	b a n k r ǒ t eː r
придјевски	p r ǐː d j e ʋ s k iː
руинирати	r u i n ǐː r a t i
autizam	a u t ǐ z a m
buva	b ǔ ʋ a
neobično	n ê o b i t͡ʃ n o
луталица	l ǔː t a l i t͡s a
корозија	k ǒ r oː z i j a
десет	d ê s e t
upošljavati	u p o ʃ ʎ ǎː ʋ a t i
kozičavost	k ǒ z i t͡ʃ a ʋ oː s t
improvizator	i m p r o ʋ ǐ z aː t o r
transmisija	t r a n s m ǐ s i j a
vreća	ʋ r ê t͡ɕ a
ружичаст	r û ʒ i t͡ʃ a s t
oronuo	o r ǒ n u o
nemo	n êː m o
просвјед	p r ǒ s ʋ j e d
кука	k û k a
избечити	i z b ěː t͡ʃ i t i
краљевски	k r ǎː ʎ e ʋ s k iː
панславист	p a n s l ǎ ʋ i s t
praznični	p r âː z n i t͡ʃ n iː
цокл	t͡s ǒ k l
sinčić	s ǐ n t͡ʃ i t͡ɕ
водопија	ʋ o d ǒ p i j a
откинути	ǒ t k i n u t i
sarma	s ǎ r m a
paša	p â ʃ a
штамлокал	ʃ t â m l o k aː l
научити	n a ǔ t͡ʃ i t i
aforist	a f ǒ r i s t
vjeroispovijest	ʋ j e r o ǐ s p o ʋ j eː s t
nesit	n ê s i t
биљежница	b ǐ ʎ e ʒ n i t͡s a
treba	t r ěː b a
Кадеш	k ǎ d e ʃ
rukopisni	r û k o p iː s n iː
махнути	m ǎː x n u t i
pretvarač	p r e t ʋ ǎ r aː t͡ʃ
raskoljivati	r a s k o ʎ ǐː ʋ a t i
шелман	ʃ ê l m a n
kolonizator	k o l o n ǐ z aː t o r
хладноратовски	x l a d n o r ǎ t o ʋ s k iː
zaboravnost	z a b o r ǎː ʋ n oː s t
vuna	ʋ û n a
primjetljiv	p r i m j ě t ʎ i ʋ
одабрати	o d ǎ b r a t i
насљедница	n ǎː s ʎ e d n i t͡s a
Buzet	b ǔ z e t
рукометаш	r u k o m ě t aː ʃ
pohlepnost	p ô x l eː p n oː s t
svršetak	s ʋ r ʃ ěː t a k
relativitet	r e l a t i ʋ ǐ t eː t
zlo	z l ô
vozarina	ʋ o z ǎ r i n a
левица	l ě ʋ i t͡s a
оаза	o ǎː z a
дом	d ô m
езотеричан	e z o t ě r i t͡ʃ a n
најам	n ǎː j a m
Африканка	a f r ǐ k aː n k a
исплетати	ǐ s p l e t a t i
postignuti	p ǒ s t i ɡ n u t i
медијски	m êː d iː j s k iː
друкчији	d r ǔ k t͡ʃ i j iː
ахирет	ǎː x i r e t
ранити	r â n i t i
mandarin	m a n d ǎ r iː n
nadvojvoda	n â d ʋ o j ʋ o d a
neutralizirati	n e u t r a l i z ǐː r a t i
афикс	ǎ f i k s
стишати	s t ǐ ʃ a t i
прерачунавати	p r e r a t͡ʃ u n ǎː ʋ a t i
хијерархијски	x i j e r ǎ r x iː j s k iː
vojvodstvo	ʋ ǒ j ʋ o d s t ʋ o
необјективно	n ê o b j e k t i ʋ n o
tehničar	t ě x n i t͡ʃ aː r
тржишни	t r̂ ʒ iː ʃ n iː
облигација	o b l i ɡ ǎː t͡s i j a
izbirljiv	i z b ǐ r ʎ i ʋ
подсмијех	p ô d s m i j eː x
zastor	z ǎː s t o r
суделовати	s ǔ d e l o ʋ a t i
истрошити	i s t r ǒ ʃ i t i
човјечанство	t͡ʃ o ʋ j e t͡ʃ ǎ n s t ʋ o
slatkorječiv	s l a t k o r j ě t͡ʃ i ʋ
